pro_id,time,status,line_ex,multi_br,br_ex,ave_price_ind,sum_disp,sum_flier,ave_PI,max_price,ave_disc
28330,12,1,1,0,0,0.985,0,0,0.3635,198,0.015
28331,7,1,1,0,0,0.7155,7,0,1.9744,198,0.2845
28332,13,1,1,0,0,0.83325,9,0,1.6348,198,0.16675
28333,10,1,1,0,0,0.87525,2,0,0.9641,248,0.12475
28334,32,1,1,0,0,0.899,0,0,0.67105,198,0.101
28335,32,1,1,0,0,0.89775,0,0,0.6841,198,0.10225
28336,32,1,1,0,0,0.89625,0,0,0.5964,198,0.10375
28337,34,1,0,1,0,0.74275,6,4,4.327025,143,0.25725
28338,7,1,1,0,0,0.7995,3,0,1.57085,143,0.2005
28339,12,1,1,0,0,0.95625,6,0,1.20115,248,0.04375
28340,27,1,1,0,0,0.959,1,0,0.61385,198,0.041
28341,12,1,1,0,0,0.955,1,0,0.2926,198,0.045
28342,19,1,1,0,0,0.953,1,0,0.9084,198,0.047
28343,9,1,1,0,0,0.979,0,0,0.5073,198,0.021
28344,7,1,1,0,0,0.96475,0,0,0.8604,198,0.03525
28345,17,1,1,0,0,0.985,0,0,0.494875,198,0.015
28346,10,1,1,0,0,0.90825,4,0,1.539425,198,0.09175
28347,52,0,1,0,0,0.91025,4,0,2.4495,198,0.08975
28348,52,0,1,0,0,0.90275,4,0,1.72495,198,0.09725
28349,6,1,1,0,0,0.928,2,0,0.616275,248,0.072
28350,7,1,1,0,0,0.926,2,0,0.5232,248,0.074
28351,26,1,1,0,0,0.93,2,0,1.581675,198,0.07
28352,6,1,1,0,0,0.985,0,0,0.392425,198,0.015
28353,13,1,1,0,0,0.912,0,0,0.96515,228,0.088
28354,15,1,1,0,0,0.987,0,0,0.239375,228,0.013
28355,14,1,1,0,0,0.987,0,0,0.45695,228,0.013
28357,9,1,0,1,0,0.98875,0,0,0.32475,198,0.01125
28358,24,1,1,0,0,0.985,0,0,0.3222,198,0.015
28359,13,1,1,0,0,0.97525,0,0,0.341925,198,0.02475
28360,5,1,1,0,0,0.99625,0,0,0.27485,196,0.00375
28361,8,1,1,0,0,0.891,2,0,0.9271,198,0.109
28362,27,1,1,0,0,0.94025,0,0,0.330125,198,0.05975
28363,7,1,1,0,0,0.9835,0,0,0.285225,138,0.0165
28364,6,1,1,0,0,0.9835,0,0,0.33485,138,0.0165
28365,7,1,1,0,0,0.978,0,0,0.586875,138,0.022
28366,9,1,1,0,0,0.9835,0,0,0.419025,138,0.0165
28367,7,1,0,1,0,0.98375,0,0,0.577625,248,0.01625
28368,21,1,1,0,0,0.93125,0,0,0.45245,248,0.06875
28369,14,1,1,0,0,0.978,0,0,0.50005,138,0.022
28370,12,1,1,0,0,0.978,0,0,0.620875,138,0.022
28371,9,1,1,0,0,0.978,0,0,0.2788,138,0.022
28372,6,1,1,0,0,0.9835,0,0,0.5991,138,0.0165
28375,5,1,1,0,0,0.934,2,1,2.833825,108,0.066
28376,9,1,1,0,0,0.89125,0,0,0.327275,143,0.10875
28378,5,1,1,0,0,0.93025,3,1,2.445225,107.6,0.06975
28380,5,1,0,1,0,0.92875,4,0,2.1193,108,0.07125
28381,44,1,0,1,0,0.766,7,4,3.723,143,0.234
28382,9,1,1,0,0,0.916,0,0,0.173625,178,0.084
28383,10,1,1,0,0,0.916,0,0,0.267225,178,0.084
28385,18,1,1,0,0,1,2,0,0.201675,100,0
28386,18,1,1,0,0,1,2,0,0.201675,100,0
28387,18,1,1,0,0,1,2,0,0.201675,100,0
28389,52,0,1,0,0,0.94225,0,0,0.2273,118,0.05775
28390,5,1,1,0,0,1,0,0,0.157675,82,0
28391,32,1,1,0,0,0.717,8,4,2.58325,398,0.283
28392,5,1,1,0,0,1,0,0,0.1382,82,0
28393,42,1,1,0,0,0.6995,9,4,1.675125,398,0.3005
28394,5,1,1,0,0,1,0,0,0.228525,82,0
28395,52,0,1,0,0,0.7175,8,4,1.59725,398,0.2825
28396,24,1,1,0,0,0.87275,0,0,0.049075,258,0.12725
28397,14,1,1,0,0,0.946,0,0,0.075525,278,0.054
28398,27,1,0,1,0,0.96975,0,0,0.021475,248,0.03025
28399,25,1,1,0,0,0.9395,0,0,0.0777,248,0.0605
28400,26,1,1,0,0,0.879,0,0,0.050875,248,0.121
28402,7,1,0,1,0,1,0,0,0.02195,268,0
28403,11,1,1,0,0,0.97475,0,0,0.01495,298,0.02525
28404,52,0,0,1,0,0.856,0,0,0.228575,348,0.144
28405,26,1,0,1,0,1,0,0,0.0833,348,0
28407,51,1,1,0,0,0.90725,0,0,0.205375,348,0.09275
28408,26,1,1,0,0,0.907,0,0,0.1022,448,0.093
28409,7,1,0,1,0,1,0,0,0.04035,408,0
28411,29,1,1,0,0,0.949,0,0,0.1428,128,0.051
28412,25,1,0,1,0,0.85575,5,0,1.024025,128,0.14425
28415,52,0,0,1,0,0.8565,5,0,1.0073,128,0.1435
28417,31,1,1,0,0,0.9665,0,0,0.198525,298,0.0335
28418,31,1,1,0,0,0.941,0,0,0.2625,153,0.059
28419,52,0,1,0,0,0.96975,0,0,0.140175,248,0.03025
28420,20,1,1,0,0,0.92425,0,0,0.073975,198,0.07575
28421,52,0,1,0,0,0.8985,1,1,0.63515,153,0.1015
28422,51,1,1,0,0,0.92425,0,0,0.1635,198,0.07575
28423,52,0,1,0,0,0.9495,0,0,0.275675,198,0.0505
28424,27,1,1,0,0,0.92425,0,0,0.111975,198,0.07575
28427,51,1,0,1,0,0.93925,0,0,0.208675,198,0.06075
28428,41,1,1,0,0,1,0,0,0.105025,198,0
28429,16,1,1,0,0,0.92425,0,0,0.073825,198,0.07575
28430,30,1,0,1,0,0.97225,0,0,0.2912,268,0.02775
28431,31,1,1,0,0,0.944,0,0,0.1174,268,0.056
28432,49,1,1,0,0,1,0,0,0.063225,198,0
28433,52,0,1,0,0,0.92425,0,0,0.078775,298,0.07575
28434,52,0,1,0,0,0.9625,0,0,0.065,268,0.0375
28435,30,1,1,0,0,0.93925,0,0,0.138025,248,0.06075
28436,27,1,1,0,0,0.94375,0,0,0.0622,398,0.05625
28437,30,1,1,0,0,1,0,0,0.4136,268,0
28438,40,1,1,0,0,1,0,0,0.0413,198,0
28439,26,1,1,0,0,0.87925,0,0,0.23335,248,0.12075
28440,27,1,0,1,0,0.9495,0,0,0.130475,198,0.0505
28441,26,1,0,1,0,0.9395,0,0,0.049975,248,0.0605
28442,5,1,1,0,0,0.93725,0,0,0.068575,398,0.06275
28443,15,1,1,0,0,1,0,0,0.0695,248,0
28444,18,1,1,0,0,0.902,0,0,0.231825,153,0.098
28445,30,1,1,0,0,0.93925,0,0,0.1646,248,0.06075
28446,27,1,1,0,0,1,0,0,0.2179,248,0
28447,52,0,1,0,0,0.90925,0,0,0.267225,248,0.09075
28448,12,1,0,1,0,0.96975,0,0,0.03515,248,0.03025
28449,26,1,0,1,0,0.9395,0,0,0.0625,248,0.0605
28450,31,1,1,0,0,0.9595,0,0,0.16435,248,0.0405
28451,52,0,1,0,0,1,0,0,0.1779,153,0
28452,5,1,0,1,0,0.8625,0,0,0.09955,298,0.1375
28453,52,0,0,1,0,0.94375,0,0,0.568375,398,0.05625
28454,9,1,0,1,0,0.77825,0,0,0.6109,398,0.22175
28456,15,1,0,1,0,0.85275,0,0,0.3971,458,0.14725
28457,10,1,1,0,0,0.9345,0,0,0.095225,458,0.0655
28458,6,1,1,0,0,0.90175,0,0,0.049325,458,0.09825
28460,19,1,1,0,0,0.9345,0,0,0.140075,458,0.0655
28461,9,1,1,0,0,1,4,0,0.07145,398,0
28464,36,1,0,1,0,0.91925,1,0,0.9902,398,0.08075
28465,52,0,1,0,0,1,0,0,0.1688,98,0
28466,30,1,1,0,0,0.9205,0,0,0.171575,188,0.0795
28467,13,1,0,1,0,0.90975,0,5,0.0549,598,0.09025
28468,17,1,0,1,0,0.8145,0,5,0.055625,598,0.1855
28469,17,1,1,0,0,1,0,0,0.156875,228,0
28470,19,1,1,0,0,1,0,0,0.172675,348,0
28472,24,1,1,0,0,0.92425,0,0,0.05615,248,0.07575
28473,26,1,0,1,0,0.92425,0,0,0.244575,278,0.07575
28475,35,1,1,0,0,1,0,0,0.175525,228,0
28476,16,1,1,0,0,1,0,0,0.390225,95,0
28478,44,1,0,1,0,1,0,0,0.8933,98,0
28479,10,1,0,1,0,0.898,0,0,0.17515,98,0.102
28484,15,1,0,1,0,1,0,0,0.540725,195,0
28486,8,1,0,1,0,1,0,0,0.35215,168,0
28487,6,1,1,0,0,1,0,0,0.051175,58,0
28488,7,1,1,0,0,1,0,0,0.272175,115,0
28489,40,1,1,0,0,1,0,0,0.5095,148,0
28493,6,1,0,1,0,1,2,1,0.661,100,0
28496,7,1,1,0,0,1,1,0,0.980625,50,0
28499,5,1,1,0,0,1,3,0,1.1315,100,0
28502,17,1,1,0,0,1,0,0,0.143925,148,0
28503,16,1,1,0,0,1,1,0,0.32865,148,0
28504,15,1,1,0,0,0.946,0,0,0.274925,278,0.054
28505,16,1,1,0,0,0.946,0,0,0.219875,278,0.054
28506,26,1,0,1,0,0.9485,0,0,0.065975,388,0.0515
28507,25,1,0,1,0,0.92275,0,0,0.1128,388,0.07725
28508,26,1,0,1,0,0.9485,0,0,0.079775,388,0.0515
28510,28,1,1,0,0,0.92425,0,0,0.082775,278,0.07575
28511,29,1,1,0,0,0.887,0,0,0.0754,248,0.113
28512,28,1,1,0,0,1,0,0,0.130925,118,0
28514,26,1,0,1,0,0.9685,0,0,0.212575,238,0.0315
28516,7,1,0,0,0,0.99675,0,0,1.20705,100,0.00325
28518,29,1,0,0,1,0.947,0,0,0.435625,188,0.053
28519,40,1,0,0,0,1,0,0,0.50085,135,0
28521,20,1,0,1,0,0.84425,1,0,2.268325,135,0.15575
28525,6,1,1,0,0,0.717,0,5,0.195725,450,0.283
28526,5,1,1,0,0,0.79525,0,6,0.188125,450,0.20475
28529,8,1,1,0,0,0.8055,6,0,1.77035,488,0.1945
28530,8,1,0,1,0,1,0,0,0.034625,498,0
28531,18,1,1,0,0,0.9535,0,0,0.2205,248,0.0465
28532,24,1,1,0,0,0.966,0,0,0.085625,350,0.034
28533,7,1,1,0,0,0.857,0,0,0.108075,488,0.143
28534,5,1,1,0,0,0.9175,0,0,0.186675,271.6,0.0825
28535,30,1,1,0,0,1,0,0,0.54245,128,0
28538,9,1,0,1,0,1,1,0,0.46255,100,0
28539,5,1,0,1,0,1,2,0,1.027625,100,0
28540,40,1,1,0,0,0.874,0,0,0.519925,215,0.126
28541,14,1,1,0,0,0.8435,9,0,0.739925,248,0.1565
28543,14,1,1,0,0,0.8405,14,4,0.36995,248,0.1595
28544,40,1,1,0,0,0.908,0,0,0.297475,295,0.092
28545,22,1,1,0,0,0.931,0,0,0.3926,295,0.069
28546,43,1,1,0,0,0.922,0,0,0.33585,128,0.078
28547,43,1,1,0,0,0.922,0,0,0.730775,128,0.078
28548,43,1,1,0,0,0.922,0,0,0.421,128,0.078
28549,16,1,0,1,0,1,0,0,0.1596,218,0
28550,24,1,0,1,0,1,0,0,0.2414,218,0
28551,11,1,1,0,0,0.8905,2,0,0.837625,128,0.1095
28552,11,1,1,0,0,0.8905,2,0,0.830525,128,0.1095
28555,13,1,1,0,0,1,0,0,0.7486,98,0
28556,29,1,0,1,0,0.9935,0,0,1.62115,98,0.0065
28557,18,1,0,1,0,0.893,3,0,1.457075,83.63,0.107
28561,52,0,1,0,0,0.87,0,0,0.916925,115,0.13
28562,24,1,1,0,0,0.9575,0,0,0.2364,118,0.0425
28563,30,1,1,0,0,0.963,4,0,0.51945,95,0.037
28564,15,1,1,0,0,0.9445,0,0,0.2416,95,0.0555
28565,27,1,1,0,0,0.888,0,0,0.3831,178,0.112
28566,52,0,1,0,0,0.912,0,0,0.3778,228,0.088
28567,27,1,0,1,0,0.912,0,0,0.210425,228,0.088
28568,23,1,0,1,0,0.912,0,0,0.080925,228,0.088
28569,52,0,1,0,0,0.852,4,0,0.563725,208,0.148
28572,14,1,1,0,0,0.915,0,0,0.782325,118,0.085
28574,14,1,0,1,0,1,0,0,0.17595,128,0
28575,25,1,0,1,0,0.936,7,0,1.001725,298,0.064
28576,52,0,1,0,0,0.9195,5,0,0.47375,248,0.0805
28577,20,1,0,1,0,1,0,0,0.153775,128,0
28578,30,1,0,1,0,0.93525,7,0,0.775375,298,0.06475
28579,27,1,0,1,0,0.937,7,0,0.87205,298,0.063
28580,41,1,0,1,0,0.978,0,0,0.14285,228,0.022
28581,20,1,0,1,0,0.95375,0,0,0.719275,82,0.04625
28582,22,1,0,1,0,0.9535,0,0,0.854,82,0.0465
28585,18,1,1,0,0,0.972,0,0,0.1021,178,0.028
28586,52,0,0,1,0,1,0,0,0.1661,248,0
28587,12,1,1,0,0,1,0,0,0.271225,118,0
28588,52,0,1,0,0,0.88,0,3,1.02495,268,0.12
28589,52,0,0,0,1,0.84,0,0,0.26565,268,0.16
28591,13,1,0,1,0,0.899,0,0,0.418925,298,0.101
28592,13,1,0,0,1,0.899,0,0,0.2383,298,0.101
28593,30,1,1,0,0,0.916,9,0,1.119275,178,0.084
28596,51,1,0,1,0,0.915,0,0,1.606,118,0.085
28597,13,1,1,0,0,0.9235,0,0,0.64215,118,0.0765
28598,12,1,1,0,0,0.9235,0,0,0.611725,118,0.0765
28599,52,0,1,0,0,0.79475,6,0,0.90105,248,0.20525
28600,52,0,1,0,0,0.941,0,0,0.36755,295,0.059
28602,26,1,0,1,0,0.92425,0,0,0.334525,198,0.07575
28603,9,1,1,0,0,1,0,0,0.48655,128,0
28604,19,1,0,1,0,0.951,0,0,1.836175,82,0.049
28606,10,1,1,0,0,0.95475,0,0,0.519275,118,0.04525
28607,12,1,1,0,0,0.9575,0,0,0.10375,118,0.0425
28608,12,1,1,0,0,0.924,6,0,1.008475,178,0.076
28609,27,1,0,1,0,0.92425,0,0,0.0783,298,0.07575
28610,10,1,1,0,0,0.9175,0,0,0.89615,118,0.0825
28611,22,1,0,1,0,0.9595,0,0,0.099325,248,0.0405
28612,26,1,0,1,0,0.9175,0,0,0.33905,248,0.0825
28613,7,1,0,1,0,0.91875,0,0,0.286375,190.64,0.08125
28614,20,1,0,1,0,0.92425,0,0,0.0498,228,0.07575
28615,27,1,0,1,0,0.92425,0,0,0.0639,228,0.07575
28616,26,1,1,0,0,0.915,0,0,0.987825,118,0.085
28617,5,1,1,0,0,1,0,0,0.619675,228,0
28618,47,1,0,1,0,0.9495,0,0,0.42465,198,0.0505
28619,11,1,0,1,0,0.9495,0,0,0.2967,198,0.0505
28620,52,0,0,1,0,0.9495,0,0,0.282675,248,0.0505
28621,40,1,0,1,0,0.9495,0,0,0.10665,248,0.0505
28622,16,1,1,0,0,0.97875,0,0,0.289725,118,0.02125
28623,28,1,1,0,0,0.93625,0,0,0.8268,118,0.06375
28625,18,1,0,1,0,0.857,4,0,0.5914,238,0.143
28626,52,0,1,0,0,0.862,5,0,1.6249,248,0.138
28628,29,1,1,0,0,0.916,0,0,0.1764,178,0.084
28629,52,0,0,1,0,0.8835,2,0,2.147125,118,0.1165
28630,27,1,0,1,0,0.91775,2,0,1.3734,118,0.08225
28631,19,1,1,0,0,0.98275,0,0,0.577825,118,0.01725
28632,21,1,1,0,0,0.9845,0,0,0.461875,118,0.0155
28633,15,1,1,0,0,1,0,0,0.119325,138,0
28634,5,1,1,0,0,0.89725,11,4,1.04535,223,0.10275
28635,5,1,0,1,0,1,3,1,0.803925,100,0
28636,39,1,0,1,0,0.92525,1,0,0.667375,128,0.07475
28638,34,1,0,1,0,0.90925,0,0,1.0983,248,0.09075
28639,18,1,0,1,0,0.90925,6,0,0.31265,248,0.09075
28640,10,1,1,0,0,0.972,0,0,0.1877,178,0.028
28641,8,1,1,0,0,0.961,0,0,0.3014,128,0.039
28642,21,1,0,1,0,0.898,0,0,0.601925,98,0.102
28643,9,1,0,1,0,0.9355,0,0,0.10425,348,0.0645
28644,31,1,0,1,0,0.865,0,0,0.7034,148,0.135
28645,30,1,0,1,0,0.865,0,0,1.30435,148,0.135
28648,23,1,0,1,0,0.94075,0,0,0.0968,378,0.05925
28649,33,1,1,0,0,1,0,0,0.4211,148,0
28650,33,1,1,0,0,1,0,0,0.536725,218,0
28651,17,1,1,0,0,0.915,0,0,0.420925,118,0.085
28652,13,1,1,0,0,0.915,0,0,0.344425,118,0.085
28653,24,1,1,0,0,0.91725,0,0,0.28495,178,0.08275
28654,5,1,1,0,0,0.7695,0,0,0.585525,82,0.2305
28656,32,1,1,0,0,0.7695,0,0,0.592125,82,0.2305
28657,32,1,1,0,0,0.749,0,0,0.285525,398,0.251
28658,30,1,1,0,0,0.9195,1,0,0.2625,218,0.0805
28659,15,1,0,1,0,0.78825,6,0,0.938475,288,0.21175
28660,26,1,0,1,0,0.898,0,0,0.674075,98,0.102
28661,11,1,0,1,0,0.8095,13,0,0.967625,288,0.1905
28662,18,1,1,0,0,0.888,0,0,0.2033,178,0.112
28663,17,1,1,0,0,0.915,0,0,0.33685,118,0.085
28664,18,1,1,0,0,0.915,0,0,0.28105,118,0.085
28665,19,1,1,0,0,0.8665,2,2,0.93905,118,0.1335
28667,26,1,1,0,0,0.91375,0,0,0.2497,348,0.08625
28668,52,0,1,0,0,0.9495,0,0,0.213025,298,0.0505
28669,7,1,1,0,0,0.91375,0,0,0.09915,348,0.08625
28670,15,1,1,0,0,0.933,0,0,0.176475,298,0.067
28671,15,1,1,0,0,0.98325,0,0,0.23725,300,0.01675
28672,28,1,1,0,0,0.98325,0,0,0.12215,300,0.01675
28673,19,1,0,1,0,0.92425,0,0,0.58505,198,0.07575
28674,52,0,1,0,0,0.931,0,0,0.441475,130,0.069
28675,27,1,1,0,0,0.923,0,0,0.115525,130,0.077
28676,18,1,1,0,0,0.8845,0,0,0.2411,130,0.1155
28677,52,0,1,0,0,0.8845,0,0,0.44965,130,0.1155
28678,29,1,1,0,0,0.95,0,0,0.112925,130,0.05
28679,42,1,0,1,0,1,0,0,0.74385,118,0
28680,23,1,0,1,0,1,0,0,0.93075,118,0
28681,14,1,0,1,0,1,0,0,0.211025,195,0
28682,47,1,0,1,0,1,0,0,0.28665,295,0
28683,7,1,0,1,0,1,0,0,0.330325,145,0
28684,16,1,1,0,0,0.908,2,0,0.67935,188,0.092
28686,16,1,1,0,0,1,0,0,0.517575,148,0
28687,11,1,0,1,0,0.955,0,0,0.294525,110,0.045
28688,19,1,0,1,0,0.9415,0,0,0.4523,128,0.0585
28689,20,1,0,1,0,0.9415,0,0,0.686475,128,0.0585
28690,9,1,1,0,0,1,0,0,0.6151,118,0
28691,14,1,1,0,0,0.9235,0,0,0.46415,98,0.0765
28692,23,1,1,0,0,0.9235,0,0,1.3537,98,0.0765
28693,24,1,1,0,0,0.957,0,0,0.75205,58,0.043
28694,8,1,1,0,0,0.945,0,0,0.199075,118,0.055
28696,25,1,1,0,0,0.93625,0,0,0.498625,118,0.06375
28697,28,1,1,0,0,0.9455,3,1,1.37395,118,0.0545
28698,19,1,1,0,0,0.899,1,1,0.294975,118,0.101
28701,8,1,1,0,0,1,0,0,0.13435,108,0
28702,19,1,1,0,0,0.949,0,0,0.286525,98,0.051
28704,12,1,1,0,0,0.925,0,0,0.33575,158,0.075
28705,6,1,1,0,0,0.95275,0,0,0.205325,158,0.04725
28706,20,1,1,0,0,0.922,0,0,0.4596,128,0.078
28707,15,1,1,0,0,0.8705,2,1,0.971725,128,0.1295
28708,7,1,1,0,0,0.94175,2,1,0.828625,118,0.05825
28709,15,1,1,0,0,0.961,0,0,0.272075,128,0.039
28710,11,1,1,0,0,0.93625,0,0,0.11725,118,0.06375
28711,12,1,0,1,0,0.97875,0,0,0.16485,118,0.02125
28713,17,1,1,0,0,0.949,0,0,0.41275,98,0.051
28714,15,1,1,0,0,0.90475,0,0,0.7472,118,0.09525
28717,8,1,1,0,0,0.952,0,0,0.448125,94,0.048
28718,10,1,1,0,0,1,0,0,0.221575,118,0
28720,18,1,1,0,0,0.93525,3,0,0.877325,118,0.06475
28721,11,1,1,0,0,1,0,0,0.013625,178,0
28722,11,1,1,0,0,1,0,0,0.2942,50,0
28726,6,1,1,0,0,0.949,0,0,0.186325,198,0.051
28727,52,0,0,1,0,0.924,0,0,0.661425,198,0.076
28728,18,1,0,1,0,1,0,0,0.259825,298,0
28729,48,1,0,1,0,0.92425,0,0,0.627275,198,0.07575
28730,28,1,1,0,0,0.92425,0,0,0.238625,198,0.07575
28731,28,1,1,0,0,0.9595,0,0,0.429875,248,0.0405
28732,21,1,0,1,0,0.89675,0,0,0.299725,128,0.10325
28735,18,1,1,0,0,0.975,0,0,0.308025,100,0.025
28736,19,1,1,0,0,0.975,0,0,0.4135,100,0.025
28737,31,1,0,1,0,0.975,0,0,0.443225,110,0.025
28740,12,1,0,1,0,0.88625,0,0,0.986175,110,0.11375
28741,13,1,0,1,0,0.874,0,0,0.133875,135,0.126
28744,29,1,1,0,0,0.971,0,0,0.421275,130,0.029
28745,5,1,0,1,0,0.97725,0,0,0.62445,126,0.02275
28746,37,1,1,0,0,0.963,0,0,0.7354,135,0.037
28747,52,0,0,1,0,0.9205,0,0,0.2311,445,0.0795
28748,13,1,0,1,0,0.67,0,0,0.0507,445,0.33
28749,14,1,0,1,0,0.9055,0,0,0.16715,880,0.0945
28750,52,0,0,1,0,1,0,0,0.243425,248,0
28751,52,0,1,0,0,0.974,0,0,0.253325,288,0.026
28752,29,1,1,0,0,0.96375,0,0,0.036125,138,0.03625
28753,17,1,0,1,0,0.8485,0,0,0.1533,248,0.1515
28756,5,1,1,0,0,1,25,4,0.91565,198,0
28757,5,1,1,0,0,1,24,4,0.679925,198,0
28759,11,1,0,1,0,0.946,5,0,0.464725,208,0.054
28762,31,1,1,0,0,0.97,0,0,0.2076,218,0.03
28763,30,1,1,0,0,0.955,0,0,0.2072,218,0.045
28764,30,1,1,0,0,0.955,0,0,0.22245,218,0.045
28765,17,1,0,1,0,1,0,0,0.1756,198,0
28766,18,1,0,1,0,1,0,0,0.060725,198,0
28767,52,0,0,1,0,0.961,0,0,0.37255,258,0.039
28768,52,0,1,0,0,0.961,0,0,0.256825,258,0.039
28769,24,1,0,1,0,0.913,0,0,0.04505,288,0.087
28772,9,1,1,0,0,1,0,0,0.072725,258,0
28773,6,1,1,0,0,1,0,0,0.114825,248,0
28775,28,1,0,1,0,0.9495,0,0,0.177225,198,0.0505
28776,28,1,1,0,0,0.9495,0,0,0.205125,198,0.0505
28777,52,0,1,0,0,0.97475,0,0,0.15295,198,0.02525
28778,29,1,1,0,0,0.9055,0,0,0.1165,238,0.0945
28779,52,0,1,0,0,0.947,0,0,0.235725,218,0.053
28780,52,0,1,0,0,0.9495,0,0,0.185125,148,0.0505
28782,51,1,1,0,0,0.931,0,0,0.2146,218,0.069
28783,52,0,1,0,0,1,0,0,0.120725,298,0
28784,52,0,1,0,0,1,0,0,0.113575,298,0
28785,52,0,0,1,0,1,0,0,0.214025,248,0
28786,28,1,0,1,0,1,0,0,0.0565,248,0
28788,35,1,1,0,0,0.891,0,0,0.27585,110,0.109
28791,35,1,1,0,0,0.963,0,0,0.456325,95,0.037
28792,13,1,1,0,0,0.9475,0,0,0.65605,95,0.0525
28793,8,1,1,0,0,1,0,0,0.4658,95,0
28794,17,1,1,0,0,1,0,0,0.1273,115,0
28795,6,1,0,1,0,0.95275,0,0,0.2638,158,0.04725
28796,25,1,0,1,0,0.93625,0,0,0.50545,118,0.06375
28797,20,1,1,0,0,1,0,0,0.167175,185,0
28798,19,1,0,1,0,0.898,0,0,0.256325,98,0.102
28799,17,1,0,1,0,0.972,0,0,0.117375,178,0.028
28801,30,1,0,1,0,1,0,0,0.164475,185,0
28804,25,1,1,0,0,0.83325,7,0,0.825475,98,0.16675
28805,26,1,1,0,0,0.9445,0,0,0.4676,95,0.0555
28806,40,1,1,0,0,0.9445,0,0,0.575125,95,0.0555
28807,52,0,1,0,0,0.8705,2,0,1.1238,188,0.1295
28808,24,1,1,0,0,1,0,0,0.221225,188,0
28809,16,1,1,0,0,1,0,0,0.234325,118,0
28810,28,1,1,0,0,0.926,0,0,0.627425,95,0.074
28811,37,1,0,1,0,0.9445,0,0,0.9769,95,0.0555
28812,52,0,1,0,0,0.926,0,0,0.5869,95,0.074
28814,13,1,1,0,0,1,0,0,0.3046,95,0
28815,52,0,1,0,0,0.956,0,0,0.887175,68,0.044
28816,12,1,0,1,0,0.947,0,0,0.094225,188,0.053
28817,6,1,1,0,0,0.945,0,0,1.512925,178,0.055
28818,8,1,0,1,0,0.9715,0,0,0.1651,185,0.0285
28819,9,1,0,1,0,0.96075,13,5,1.3267,178,0.03925
28820,10,1,0,1,0,0.92425,0,0,0.07415,198,0.07575
28821,7,1,1,0,0,0.8705,26,0,0.856225,498,0.1295
28822,9,1,0,1,0,0.92425,0,0,0.170725,198,0.07575
28824,16,1,1,0,0,0.95425,0,0,0.28435,115,0.04575
28825,38,1,0,1,0,0.91825,11,0,1.2692,158,0.08175
28828,28,1,0,1,0,0.947,0,0,0.162675,188,0.053
28829,9,1,0,1,0,1,0,0,0.06325,198,0
28831,28,1,1,0,0,0.926,0,0,0.643875,68,0.074
28832,16,1,0,1,0,0.9415,0,0,0.36795,128,0.0585
28834,52,0,0,1,0,0.84525,2,0,0.2097,468,0.15475
28836,52,0,1,0,0,0.919,2,0,0.63345,185,0.081
28838,5,1,0,1,0,0.93675,0,0,0.135,185,0.06325
28839,17,1,0,1,0,1,0,0,0.2815,185,0
28840,28,1,1,0,0,0.946,0,0,0.21695,138,0.054
28841,13,1,1,0,0,1,0,0,0.34055,95,0
28843,18,1,1,0,0,1,0,0,0.356625,95,0
28844,19,1,1,0,0,0.9445,0,0,0.360125,95,0.0555
28845,11,1,1,0,0,0.97,0,0,0.343875,168,0.03
28846,13,1,1,0,0,0.926,0,0,0.1856,68,0.074
28847,16,1,1,0,0,0.9975,0,0,0.29185,68,0.0025
28848,51,1,1,0,0,0.931,0,0,0.887475,185,0.069
28849,6,1,0,1,0,1,0,0,0.394825,238,0
28850,15,1,1,0,0,1,0,0,0.092075,188,0
28852,17,1,1,0,0,1,0,0,0.0973,188,0
28853,27,1,1,0,0,1,0,0,0.446825,188,0
28854,16,1,1,0,0,0.982,0,0,0.173375,185,0.018
28855,14,1,1,0,0,0.947,0,0,0.273275,188,0.053
28856,13,1,1,0,0,0.894,0,0,0.307175,188,0.106
28857,13,1,1,0,0,0.964,0,0,0.358975,138,0.036
28858,26,1,1,0,0,0.9455,0,0,0.179725,138,0.0545
28861,5,1,1,0,0,1,3,3,0.826925,100,0
28862,41,1,1,0,0,1,0,0,0.08725,278,0
28863,17,1,1,0,0,0.946,0,0,0.378375,278,0.054
28864,23,1,1,0,0,0.973,0,0,0.32175,278,0.027
28865,5,1,1,0,0,1,0,0,0.30355,85,0
28866,26,1,1,0,0,0.939,0,0,0.352725,115,0.061
28867,25,1,0,1,0,0.964,0,0,0.212875,145,0.036
28868,28,1,0,1,0,0.964,0,0,0.433625,145,0.036
28874,7,1,1,0,0,0.9915,0,0,0.108825,198,0.0085
28876,33,1,1,0,0,0.9745,0,0,0.19785,198,0.0255
28877,52,0,0,1,0,0.9745,0,0,0.236775,198,0.0255
28878,27,1,1,0,0,0.9235,0,0,0.199425,698,0.0765
28880,29,1,0,0,0,0.92425,0,0,0.232875,158,0.07575
28881,52,0,1,0,0,0.92725,0,0,0.73925,270,0.07275
28882,18,1,0,1,0,0.9965,26,0,6.6391,75.6,0.0035
28884,13,1,0,1,0,0.99675,4,0,1.9353,178,0.00325
28886,52,0,0,1,0,0.9755,25,0,5.602425,80.77,0.0245
28887,52,0,1,0,0,0.87475,7,0,0.581925,238,0.12525
28888,52,0,0,1,0,0.9595,24,0,2.847425,79.67,0.0405
