"CM視聴率 CMリスト"
"企業名:","ホンダ/本田技研工業"
"商品名:","指定なし"
"CM秒数:","全CM"
"番組名:","指定なし"
"検索期間:","2016年4月1日(金) 05:00～2017年3月31日(金) 28:59"
"レポート作成日時:","2017年5月30日（火）14:03"
"放送:","地デジ 5放送"
"サンプル:","関東エリア","個人 5311","FC 295","FT 209","F1 481","F2 783","F3- 552","F3+ 306","MC 267","MT 210","M1 495","M2 823","M3- 586","M3+ 304","世帯 2045","","※期間内最新サンプル数"
""
"CM視聴率(開始時)"
"日付","曜日","開始時刻","秒数","企業","商品","個人全体","FC","FT","F1","F2","F3-","F3+","MC","MT","M1","M2","M3-","M3+","世帯","放送局","番組"
"2016/7/20","水","23:31:18","15","ホンダ/本田技研工業","N BOX","1.7","0.3","0.0","0.7","1.7","2.5","1.8","0.0","0.0","1.4","2.8","2.0","2.9","3.3","TX","ワールドビジネスサテライト"
"2016/7/20","水","22:52:54","15","ホンダ/本田技研工業","N WGN","2.3","0.3","1.9","2.7","3.1","2.7","2.4","0.4","0.9","2.0","2.5","3.5","1.5","4.3","TBS","水曜日のダウンタウン"
"2016/7/20","水","22:52:39","15","ホンダ/本田技研工業","N BOX","2.3","0.3","1.9","2.7","3.1","2.7","2.7","0.4","0.9","1.8","2.6","3.5","1.2","4.2","TBS","水曜日のダウンタウン"
"2016/7/20","水","06:43:43","15","ホンダ/本田技研工業","ステップワゴン スパーダ","4.3","2.0","5.1","3.8","6.5","6.3","3.6","2.3","0.0","3.4","5.0","4.2","2.4","8.2","NTV","ＺＩＰ！"
"2016/7/20","水","06:43:28","15","ホンダ/本田技研工業","ステップワゴン","4.3","2.0","5.1","3.8","6.5","6.3","3.6","2.3","0.0","3.4","5.0","4.2","2.4","8.2","NTV","ＺＩＰ！"
"2016/7/19","火","23:55:07","15","ホンダ/本田技研工業","N BOX シリーズ","3.9","1.0","0.5","2.4","4.8","7.8","4.5","0.8","1.3","3.0","3.7","5.9","2.7","7.6","EX","中居正広のミになる図書館"
"2016/7/19","火","23:54:52","15","ホンダ/本田技研工業","フィット","4.0","1.0","0.9","2.4","4.7","8.0","4.5","0.8","1.7","3.0","4.0","6.1","2.7","7.7","EX","中居正広のミになる図書館"
"2016/7/19","火","23:47:16","30","ホンダ/本田技研工業","オデッセイ ハイブリッド","1.2","0.3","0.9","0.5","0.6","2.3","3.0","0.4","0.0","0.4","1.3","2.1","1.5","2.4","TBS","ＮＥＷＳ２３"
"2016/7/19","火","23:36:29","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.6","1.3","4.2","2.7","4.7","4.8","4.5","0.4","0.4","3.2","4.0","4.5","4.1","6.5","NTV","ＮＥＷＳＺＥＲＯ"
"2016/7/19","火","23:36:14","15","ホンダ/本田技研工業","企業","3.7","1.3","4.2","2.7","4.7","4.8","4.5","0.4","0.4","3.4","4.0","4.5","4.1","6.6","NTV","ＮＥＷＳＺＥＲＯ"
"2016/7/19","火","23:31:45","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.0","0.3","0.0","0.7","2.0","2.7","2.7","0.8","0.4","1.4","2.1","2.9","5.3","3.7","TX","ワールドビジネスサテライト"
"2016/7/19","火","23:31:30","15","ホンダ/本田技研工業","ステップワゴン","2.0","0.3","0.0","0.7","2.0","2.7","2.7","0.8","0.4","1.4","2.1","2.9","5.3","3.7","TX","ワールドビジネスサテライト"
"2016/7/19","火","22:34:42","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.8","1.0","0.0","1.1","2.5","1.9","1.2","1.1","0.0","1.3","2.3","2.1","3.8","3.0","TX","ガイアの夜明け"
"2016/7/19","火","22:34:27","15","ホンダ/本田技研工業","ステップワゴン","1.8","1.0","0.0","1.1","2.6","1.9","1.5","1.1","0.0","1.4","2.3","2.1","3.8","3.1","TX","ガイアの夜明け"
"2016/7/19","火","21:14:55","15","ホンダ/本田技研工業","フィット","6.7","3.6","2.8","5.1","10.0","10.5","8.8","4.2","2.2","3.9","6.3","8.2","5.0","11.4","TBS","マツコの知らない世界"
"2016/7/19","火","21:14:40","15","ホンダ/本田技研工業","ステップワゴン","6.8","3.6","2.8","5.1","10.2","10.6","8.8","4.2","2.2","3.9","6.4","8.2","5.0","11.5","TBS","マツコの知らない世界"
"2016/7/18","月(祝)","23:32:31","30","ホンダ/本田技研工業","グレイス ハイブリッド","1.8","0.7","0.0","0.7","1.3","2.5","1.5","0.0","0.9","1.6","2.8","2.6","4.1","3.4","TX","ワールドビジネスサテライト"
"2016/7/18","月(祝)","19:21:07","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.6","1.0","0.0","1.3","2.2","4.7","5.8","1.5","0.0","0.4","2.2","4.2","6.8","4.4","TX","ＹＯＵは何しに日本へ？"
"2016/7/18","月(祝)","19:20:52","15","ホンダ/本田技研工業","ステップワゴン","2.8","1.0","0.0","1.5","2.2","4.8","6.4","1.5","0.0","0.4","2.2","4.4","7.7","4.7","TX","ＹＯＵは何しに日本へ？"
"2016/7/18","月(祝)","06:42:54","15","ホンダ/本田技研工業","フィット","3.0","0.7","2.3","1.8","3.2","4.7","3.3","1.9","0.9","2.7","4.0","3.9","1.8","5.9","NTV","ＺＩＰ！"
"2016/7/18","月(祝)","06:42:39","15","ホンダ/本田技研工業","企業","3.0","0.7","2.3","1.8","3.4","4.5","3.6","1.5","0.9","2.7","4.0","4.1","1.8","6.0","NTV","ＺＩＰ！"
"2016/7/17","日","23:57:10","30","ホンダ/本田技研工業","オデッセイ ハイブリッド","0.7","0.7","0.5","0.4","1.0","0.9","0.0","0.0","0.4","0.2","1.6","0.8","0.6","1.2","TX","ＳＵＰＥＲＧＴ＋"
"2016/7/17","日","22:23:13","15","ホンダ/本田技研工業","フィット","2.7","0.7","1.4","1.3","2.7","5.3","5.4","0.8","1.3","1.4","2.1","3.9","3.2","4.6","TBS","ワザビトＢＲＩＤＧＥＯＦＤＲＥＡＭＳ"
"2016/7/17","日","22:22:58","15","ホンダ/本田技研工業","企業","2.7","0.7","1.4","1.1","2.4","5.6","5.7","0.8","1.3","1.4","2.1","4.2","4.1","4.7","TBS","ワザビトＢＲＩＤＧＥＯＦＤＲＥＡＭＳ"
"2016/7/17","日","20:41:19","15","ホンダ/本田技研工業","ステップワゴン スパーダ","8.8","8.5","8.8","6.8","10.4","11.1","7.2","8.6","6.1","6.1","9.5","10.3","7.4","13.0","NTV","世界の果てまでイッテＱ！"
"2016/7/17","日","20:41:04","15","ホンダ/本田技研工業","ステップワゴン","8.7","8.2","8.8","6.8","10.2","11.1","7.2","8.3","6.1","6.1","9.5","10.2","7.4","12.9","NTV","世界の果てまでイッテＱ！"
"2016/7/17","日","20:40:49","15","ホンダ/本田技研工業","N BOX","8.7","8.2","8.8","6.8","10.2","11.1","7.2","8.3","6.1","6.1","9.5","10.2","7.4","13.0","NTV","世界の果てまでイッテＱ！"
"2016/7/17","日","20:40:34","15","ホンダ/本田技研工業","フィット","8.6","8.2","8.4","6.8","10.0","10.8","7.2","8.3","6.1","6.0","9.2","10.0","7.4","12.8","NTV","世界の果てまでイッテＱ！"
"2016/7/17","日","14:57:02","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.6","0.3","0.5","0.9","1.9","1.9","2.7","0.4","0.0","1.4","1.5","2.3","3.5","3.2","TBS","「仰げば尊し」ナビ"
"2016/7/17","日","14:51:53","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.9","0.3","0.0","1.6","1.7","3.0","1.2","0.4","0.9","1.6","2.8","2.9","2.4","4.1","CX","ザ・ノンフィクション"
"2016/7/17","日","14:30:54","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.4","0.7","0.9","0.2","1.2","2.8","3.3","0.4","0.0","0.4","0.9","1.8","3.5","2.6","EX","終着駅の牛尾刑事ＶＳ事件記者冴子１５（再）"
"2016/7/17","日","14:11:04","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.7","1.3","2.8","2.5","3.7","3.0","3.0","1.1","1.3","1.6","3.4","3.3","2.4","4.9","NTV","内村カメラ"
"2016/7/17","日","14:05:23","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.7","1.3","0.0","0.2","1.6","2.7","3.6","0.8","0.4","1.1","1.1","2.1","5.0","2.7","TX","日曜ミステリー「神楽坂署生活安全課４」（再）"
"2016/7/17","日","14:03:23","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.7","1.3","0.0","0.2","1.6","2.7","3.9","0.8","0.4","1.1","1.1","2.3","4.7","2.8","TX","日曜ミステリー「神楽坂署生活安全課４」（再）"
"2016/7/17","日","13:32:01","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.1","1.6","0.0","0.4","1.6","3.3","5.1","0.8","0.4","0.9","1.5","2.7","6.8","3.4","TX","開運！なんでも鑑定団（再）"
"2016/7/17","日","12:53:43","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.7","0.7","1.4","0.4","1.1","1.9","5.7","0.8","0.0","0.7","1.8","2.9","3.8","3.2","EX","ビートたけしのＴＶタックル"
"2016/7/17","日","12:31:37","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.7","1.6","0.5","0.4","1.3","1.9","3.9","1.1","0.4","0.4","2.0","2.3","4.7","2.9","TX","和風総本家（再）"
"2016/7/17","日","12:12:40","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.6","0.3","0.5","1.6","1.8","2.0","1.5","0.8","0.0","1.6","1.6","2.1","2.1","2.9","CX","ウチくる！？"
"2016/7/17","日","11:39:48","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.4","1.6","0.5","2.7","3.3","5.9","5.4","0.0","0.0","2.8","2.9","5.9","4.7","6.7","TBS","ＪＮＮニュース"
"2016/7/17","日","11:28:03","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.4","1.6","0.5","2.5","3.0","5.9","5.4","0.0","0.0","2.6","2.8","6.1","5.6","6.7","TBS","サンデー・ジャポン"
"2016/7/17","日","11:23:11","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.0","0.7","0.9","0.2","0.8","1.3","1.8","0.8","0.0","0.4","1.4","1.4","2.1","1.6","EX","スポーツサンデー夏祭りスペシャル"
"2016/7/17","日","11:19:22","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.3","1.0","0.9","2.3","2.8","4.7","2.7","1.1","0.4","1.8","2.2","2.7","1.5","4.7","NTV","東野・岡村の旅猿９"
"2016/7/17","日","11:05:26","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.8","1.3","0.9","3.1","3.4","5.8","6.0","0.0","0.0","2.8","3.3","6.7","7.1","7.8","TBS","サンデー・ジャポン"
"2016/7/17","日","09:54:17","15","ホンダ/本田技研工業","ステップワゴン スパーダ","4.2","1.3","0.9","2.0","3.0","6.7","8.4","0.0","0.4","2.5","3.3","8.0","9.4","7.7","TBS","サンデー・ジャポン"
"2016/7/17","日","09:25:17","15","ホンダ/本田技研工業","フィット","4.6","2.3","2.3","4.7","6.6","8.0","5.4","3.4","1.3","1.8","3.9","5.9","2.9","8.5","NTV","シューイチ"
"2016/7/17","日","09:25:02","15","ホンダ/本田技研工業","オデッセイ ハイブリッド","4.6","2.3","2.3","4.7","6.6","7.8","5.4","3.4","1.3","1.8","3.9","5.9","2.9","8.4","NTV","シューイチ"
"2016/7/17","日","09:23:55","15","ホンダ/本田技研工業","ステップワゴン スパーダ","5.3","1.3","1.4","2.7","3.3","9.4","10.5","0.8","0.4","3.5","3.0","10.5","12.7","9.4","TBS","サンデーモーニング"
"2016/7/17","日","08:53:07","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.5","0.3","0.5","1.3","2.2","1.6","3.0","0.0","0.4","1.4","0.8","2.1","3.2","3.1","CX","新報道２００１"
"2016/7/17","日","08:38:31","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.5","0.3","0.9","1.1","2.5","1.4","3.3","0.0","0.4","0.7","1.3","1.8","2.9","3.0","CX","新報道２００１"
"2016/7/17","日","07:29:47","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.5","0.3","0.5","0.9","3.0","1.9","2.4","0.0","0.4","0.7","1.2","2.1","1.2","3.3","CX","ボクらの時代"
"2016/7/17","日","07:21:31","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.9","1.3","2.3","1.1","3.1","3.6","5.4","1.9","0.9","1.1","2.7","5.6","4.7","5.5","NTV","所さんの目がテン！"
"2016/7/17","日","06:59:17","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.1","1.3","0.5","1.3","4.1","3.8","2.7","0.8","0.9","1.1","1.9","1.8","1.5","4.3","CX","はやく起きた朝は…"
"2016/7/17","日","06:52:40","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.6","0.0","0.5","0.5","1.1","2.3","3.0","0.4","0.9","1.6","1.5","2.1","4.4","3.3","TBS","ＪＮＮニュース"
"2016/7/17","日","06:43:18","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.4","0.3","0.0","0.9","1.1","2.3","2.1","0.4","0.4","1.1","1.2","2.0","3.5","2.9","TBS","時事放談"
"2016/7/17","日","06:37:28","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.8","1.3","1.4","1.1","3.7","3.0","1.2","0.8","0.9","0.9","1.4","2.3","0.9","3.8","CX","はやく起きた朝は…"
"2016/7/17","日","06:29:03","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.0","0.3","0.9","1.1","2.5","3.0","3.3","1.1","0.9","0.9","1.9","4.1","1.2","3.9","NTV","ＮＮＮニュース・サンデー"
"2016/7/17","日","06:12:37","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.1","0.3","0.0","0.9","1.2","1.6","2.1","0.4","0.4","0.2","1.3","1.8","0.6","2.0","NTV","皇室日記"
"2016/7/16","土","25:53:02","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.2","0.7","3.7","1.6","3.6","2.5","1.2","0.4","0.9","2.3","2.6","2.7","0.9","4.0","TBS","【音楽の日×ＣＤＴＶ】朝まで夏フェス！２０１６"
"2016/7/16","土","25:26:47","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.3","1.0","0.5","1.3","1.8","1.7","0.6","0.8","1.3","0.4","2.1","2.0","0.3","2.5","NTV","ガイド"
"2016/7/16","土","25:20:07","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.4","1.0","0.5","1.3","1.7","2.2","0.6","0.8","1.3","0.4","2.1","2.1","0.3","2.7","NTV","ジュウブンノサン・ザ・サバイバル"
"2016/7/16","土","25:12:28","15","ホンダ/本田技研工業","ステップワゴン スパーダ","0.8","0.3","0.5","0.5","1.0","0.8","0.3","0.0","0.0","1.1","1.2","1.5","1.2","1.7","CX","スポーツＬＩＦＥＨＥＲＯ’Ｓ"
"2016/7/16","土","24:42:46","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.2","1.0","1.4","2.3","2.3","3.6","0.6","1.1","1.3","1.6","3.0","3.3","0.3","4.1","NTV","Ｇｏｉｎｇ！Ｓｐｏｒｔｓ＆Ｎｅｗｓ"
"2016/7/16","土","24:20:37","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.0","0.7","0.0","0.2","1.6","0.6","0.9","0.4","0.4","1.2","1.3","1.8","0.9","1.8","TX","土曜ドラマ２４徳山大五郎を誰が殺したか？"
"2016/7/16","土","23:36:18","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.7","0.7","0.5","2.2","3.5","3.1","2.4","0.4","2.2","3.0","3.4","3.8","1.5","4.8","EX","デザイン・コード"
"2016/7/16","土","21:28:06","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.4","2.6","2.8","2.2","2.9","2.2","0.9","2.6","3.0","2.8","3.4","1.5","0.6","4.0","CX","土曜プレミアム・ワンピースハートオブゴールド"
"2016/7/16","土","21:27:51","15","ホンダ/本田技研工業","ステップワゴン","2.4","2.6","2.8","2.2","3.1","2.2","0.9","2.6","3.0","2.8","3.5","1.5","0.6","4.1","CX","土曜プレミアム・ワンピースハートオブゴールド"
"2016/7/16","土","21:18:03","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.9","2.3","1.4","3.2","3.3","5.2","3.9","1.9","3.5","4.0","4.8","5.0","4.7","6.6","EX","マツダオールスターゲーム２０１６第２戦"
"2016/7/16","土","20:44:00","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.6","1.0","0.9","1.6","3.0","3.6","4.5","0.8","0.4","2.1","2.6","3.6","3.2","4.3","TX","家、ついて行ってイイですか？"
"2016/7/16","土","20:25:57","30","ホンダ/本田技研工業","オデッセイ ハイブリッド","5.3","4.2","2.8","4.9","6.4","9.1","5.4","2.3","2.2","3.7","4.6","7.9","3.2","8.8","TBS","音楽の日２０１６"
"2016/7/16","土","20:03:49","15","ホンダ/本田技研工業","ステップワゴン スパーダ","5.2","4.2","3.7","3.6","6.1","6.3","9.0","6.0","2.2","3.9","4.2","6.1","5.9","8.1","NTV","世界一受けたい授業"
"2016/7/16","土","18:53:04","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.8","1.3","0.5","2.0","3.1","4.2","3.0","2.6","0.9","1.8","2.8","3.8","3.8","5.0","CX","もしもツアーズ"
"2016/7/16","土","18:39:53","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.3","1.6","3.3","3.4","4.3","4.5","5.4","1.5","0.9","1.9","2.2","4.7","3.8","5.7","TBS","音楽の日２０１６"
"2016/7/16","土","17:26:42","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.2","1.3","1.4","1.4","3.1","4.4","3.0","0.4","0.9","1.4","1.4","2.7","2.9","4.2","TBS","音楽の日２０１６"
"2016/7/16","土","17:19:33","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.7","0.7","0.5","2.5","2.9","4.1","4.2","2.6","0.0","1.9","3.0","3.5","3.2","5.3","NTV","ｎｅｗｓｅｖｅｒｙ．サタデー"
"2016/7/16","土","16:40:05","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.0","0.7","0.5","0.4","2.3","2.2","5.1","0.8","0.0","1.2","2.0","2.9","4.1","3.8","EX","スーパーＪチャンネル"
"2016/7/16","土","16:36:10","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.5","2.0","0.5","1.8","3.7","4.4","4.2","0.8","0.0","1.9","1.3","3.6","2.4","4.9","TBS","音楽の日２０１６"
"2016/7/16","土","16:20:21","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.7","0.7","0.5","1.4","1.7","2.5","1.8","0.8","0.0","1.1","2.2","2.4","1.8","3.2","NTV","ドラマだＰＯＮ！夏ＰＯＮ芸人が新ドラマ出演者に突撃"
"2016/7/16","土","16:19:14","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.8","0.3","0.0","0.9","2.0","1.9","5.1","0.4","0.0","1.4","1.9","2.6","3.2","3.7","EX","しくじり先生俺みたいになるな！！傑作選"
"2016/7/16","土","16:17:59","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.9","0.3","0.0","0.9","2.2","2.0","5.4","0.4","0.0","1.4","2.1","2.7","3.5","3.9","EX","しくじり先生俺みたいになるな！！傑作選"
"2016/7/16","土","14:24:39","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.1","0.3","0.9","1.6","1.8","3.0","3.6","0.0","0.4","1.8","2.2","3.0","3.8","4.1","NTV","はじめてのおつかい！海の日まで待てない！傑作選ＳＰ"
"2016/7/16","土","14:00:41","15","ホンダ/本田技研工業","ステップワゴン スパーダ","0.7","0.7","0.0","0.4","0.5","1.1","1.2","0.0","0.9","0.7","0.8","0.2","1.5","1.3","TX","「完成！ドリームハウス」予習復習スペシャル（再）"
"2016/7/16","土","13:56:58","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.9","0.3","0.5","0.2","1.6","3.1","3.9","0.4","0.0","0.5","1.9","3.6","4.7","3.7","EX","林修の今でしょ！講座傑作選"
"2016/7/16","土","13:52:00","15","ホンダ/本田技研工業","ステップワゴン スパーダ","0.8","0.7","0.0","0.4","0.8","1.4","0.9","0.0","0.9","0.9","1.1","0.3","1.2","1.5","TX","「完成！ドリームハウス」予習復習スペシャル（再）"
"2016/7/16","土","13:22:32","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.0","0.3","1.9","1.4","3.1","4.9","4.5","1.1","0.9","2.1","2.9","4.2","5.0","5.4","NTV","メレンゲの気持ち"
"2016/7/16","土","13:10:05","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.2","0.3","0.5","0.4","1.2","1.7","2.7","0.4","0.0","0.2","1.4","2.3","1.8","2.6","EX","林修の今でしょ！講座傑作選"
"2016/7/16","土","12:45:00","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.5","0.7","0.5","1.1","2.9","3.4","3.9","0.4","1.7","1.6","2.2","3.9","5.3","4.3","CX","ぶらぶらサタデー"
"2016/7/16","土","09:54:32","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.0","0.7","0.5","2.2","2.7","3.9","0.9","1.5","1.3","1.8","1.9","1.8","1.5","3.6","CX","にじいろジーン"
"2016/7/16","土","09:29:02","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.8","0.3","0.5","1.1","2.3","3.1","2.7","0.8","0.4","1.4","1.8","2.6","1.5","3.5","TBS","暮らしのレシピ"
"2016/7/16","土","08:26:07","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.3","2.0","0.9","2.7","5.2","4.2","1.5","3.0","2.2","2.8","3.3","4.2","1.8","5.5","CX","めざましどようび"
"2016/7/16","土","07:59:47","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.3","2.0","1.4","2.9","4.7","4.2","3.6","2.6","3.0","2.1","3.2","3.5","3.8","6.3","NTV","ズームイン！！サタデー"
"2016/7/16","土","07:43:24","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.9","0.7","0.0","1.1","1.7","2.7","3.3","0.8","0.0","0.5","2.0","3.6","4.7","3.7","EX","週刊ニュースリーダー"
"2016/7/16","土","07:06:33","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.6","1.3","1.9","2.9","5.1","5.8","3.9","3.4","1.3","1.4","3.5","4.8","3.5","7.2","NTV","ズームイン！！サタデー"
"2016/7/16","土","06:33:55","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.1","0.0","0.0","0.5","0.8","2.0","1.8","0.0","0.0","0.7","1.2","2.1","1.8","2.4","EX","週刊ニュースリーダー"
"2016/7/16","土","06:32:46","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.7","1.3","0.5","1.4","2.3","3.1","0.6","1.5","1.7","1.1","1.5","2.3","1.5","3.3","CX","めざましどようび"
"2016/7/16","土","06:20:35","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.0","0.0","0.0","0.4","1.0","1.6","2.4","0.0","0.4","1.1","0.6","2.1","0.9","2.1","TBS","あさチャン！サタデー"
"2016/7/16","土","06:14:47","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.1","0.0","0.0","0.4","0.8","1.9","3.3","0.0","0.4","1.1","0.7","2.4","1.5","2.3","TBS","あさチャン！サタデー"
"2016/7/16","土","06:08:05","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.2","1.0","1.9","1.6","2.9","3.3","2.4","0.4","0.4","1.2","1.9","4.4","1.2","4.6","NTV","ズームイン！！サタデー"
"2016/7/15","金","25:49:32","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.3","1.0","1.4","0.9","1.4","2.0","1.5","0.0","0.9","1.1","0.9","1.8","1.2","2.3","NTV","ガイド"
"2016/7/15","金","25:18:05","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.4","0.7","2.3","1.1","1.7","1.9","2.4","0.0","0.9","0.9","1.3","1.7","1.2","2.6","NTV","バズリズム"
"2016/7/15","金","25:15:29","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.5","0.3","0.0","1.4","2.2","1.7","3.0","0.0","0.4","1.2","1.5","1.8","1.8","3.1","TBS","ＮＥＷＳな２人"
"2016/7/15","金","25:00:34","15","ホンダ/本田技研工業","ステップワゴン スパーダ","0.9","0.7","0.5","0.2","1.1","1.6","0.3","0.0","0.9","0.4","1.5","1.5","0.6","1.7","TX","こえ恋"
"2016/7/15","金","24:29:02","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.3","0.7","2.8","2.3","3.0","3.6","3.6","0.4","0.9","1.9","2.0","2.4","1.8","4.4","NTV","ＮＥＷＳＺＥＲＯ"
"2016/7/15","金","24:09:55","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.1","1.0","2.8","3.6","3.3","5.2","4.2","0.4","1.3","2.5","3.2","3.6","2.1","5.7","NTV","ＮＥＷＳＺＥＲＯ"
"2016/7/15","金","24:09:53","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.2","0.7","0.9","0.2","1.4","2.0","0.9","0.0","0.0","0.7","2.1","2.1","0.6","2.4","TX","ＳＰＯＲＴＳウォッチャー"
"2016/7/15","金","24:09:40","15","ホンダ/本田技研工業","フィット","3.1","1.0","2.8","3.4","3.3","5.2","4.2","0.4","1.3","2.5","3.0","3.6","2.1","5.7","NTV","ＮＥＷＳＺＥＲＯ"
"2016/7/15","金","23:57:52","15","ホンダ/本田技研工業","フィット","2.2","0.3","1.4","0.9","2.5","3.8","2.7","0.0","1.3","1.8","1.5","4.5","2.9","4.1","TBS","ＮＥＷＳ２３"
"2016/7/15","金","23:57:37","15","ホンダ/本田技研工業","オデッセイ ハイブリッド","2.3","0.3","1.4","0.9","2.5","3.9","2.7","0.0","1.7","1.9","1.5","4.7","2.9","4.3","TBS","ＮＥＷＳ２３"
"2016/7/15","金","23:30:17","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.6","0.0","1.4","1.3","2.8","4.7","4.5","0.0","1.7","2.1","1.6","4.4","3.5","4.8","TBS","ＮＥＷＳ２３"
"2016/7/15","金","23:14:50","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.5","0.7","0.9","0.7","2.8","3.1","3.0","0.4","0.0","1.8","3.5","4.1","4.1","4.5","TX","ワールドビジネスサテライト"
"2016/7/15","金","23:14:35","15","ホンダ/本田技研工業","ステップワゴン","2.4","0.7","0.9","0.7","2.8","3.1","2.7","0.4","0.0","1.8","3.4","4.1","3.2","4.4","TX","ワールドビジネスサテライト"
"2016/7/15","金","23:09:33","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.4","1.0","0.9","1.1","3.4","4.5","4.5","0.8","3.0","3.0","3.4","6.5","5.6","6.3","EX","報道ステーション"
"2016/7/15","金","23:04:43","15","ホンダ/本田技研工業","ステップワゴン スパーダ","4.4","1.0","0.9","1.4","4.0","6.3","7.8","1.1","3.9","3.2","4.1","7.4","9.1","7.9","EX","報道ステーション"
"2016/7/15","金","23:04:28","15","ホンダ/本田技研工業","ステップワゴン","4.6","1.0","0.9","1.4","4.1","6.7","8.1","1.1","4.3","3.3","4.2","8.0","9.1","8.3","EX","報道ステーション"
"2016/7/15","金","22:47:30","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.9","0.7","0.5","0.9","3.7","4.7","5.1","0.4","0.0","1.1","3.2","5.0","4.4","5.1","TX","たけしのニッポンのミカタ！"
"2016/7/15","金","22:41:00","15","ホンダ/本田技研工業","ステップワゴン スパーダ","5.2","1.3","1.4","1.4","4.9","8.3","9.3","0.8","2.2","4.2","5.0","8.5","8.8","9.6","EX","報道ステーション"
"2016/7/15","金","21:59:03","15","ホンダ/本田技研工業","ステップワゴン スパーダ","4.3","0.7","0.9","3.8","5.4","8.3","8.4","0.4","1.3","1.8","3.3","5.9","5.9","8.1","TBS","フラッシュニュース"
