StartDate,Geo,Query,Impressions,Clicks,Queries
2016-04-22,Japan / Gunma (Prefecture),toyota,53,10,44
2016-04-22,Japan / Saitama (Prefecture),トヨタ,1200,180,957
2016-04-22,Japan / Saitama (Prefecture),toyota,131,29,132
2016-04-22,Japan / Chiba (Prefecture),トヨタ,998,162,814
2016-04-22,Japan / Chiba (Prefecture),toyota,117,25,121
2016-04-22,Japan / Tokyo (Prefecture),トヨタ,4750,679,4151
2016-04-22,Japan / Tokyo (Prefecture),toyota,608,116,600
2016-04-22,Japan / Kanagawa (Prefecture),トヨタ,2192,285,1731
2016-04-22,Japan / Kanagawa (Prefecture),toyota,233,48,211
2016-04-23,Japan,トヨタ,29598,4372,27460
2016-04-23,Japan,toyota,3225,648,3002
2016-04-23,Japan / Ibaraki (Prefecture),トヨタ,590,81,504
2016-04-23,Japan / Ibaraki (Prefecture),toyota,52,9,50
2016-04-23,Japan / Tochigi (Prefecture),トヨタ,404,49,375
2016-04-23,Japan / Tochigi (Prefecture),toyota,56,8,43
2016-04-23,Japan / Gunma (Prefecture),トヨタ,436,72,396
2016-04-23,Japan / Gunma (Prefecture),toyota,42,8,43
2016-04-23,Japan / Saitama (Prefecture),トヨタ,1280,182,1160
2016-04-23,Japan / Saitama (Prefecture),toyota,184,38,159
2016-04-23,Japan / Chiba (Prefecture),トヨタ,1200,177,1078
2016-04-23,Japan / Chiba (Prefecture),toyota,122,27,105
2016-04-23,Japan / Tokyo (Prefecture),トヨタ,4586,691,4336
2016-04-23,Japan / Tokyo (Prefecture),toyota,558,94,538
2016-04-23,Japan / Kanagawa (Prefecture),トヨタ,2484,362,2017
2016-04-23,Japan / Kanagawa (Prefecture),toyota,249,50,224
2016-04-24,Japan,トヨタ,27357,3707,26015
2016-04-24,Japan,toyota,3827,769,3698
2016-04-24,Japan / Ibaraki (Prefecture),トヨタ,479,79,448
2016-04-24,Japan / Ibaraki (Prefecture),toyota,57,14,62
2016-04-24,Japan / Tochigi (Prefecture),トヨタ,399,54,357
2016-04-24,Japan / Tochigi (Prefecture),toyota,55,8,52
2016-04-24,Japan / Gunma (Prefecture),トヨタ,340,44,323
2016-04-24,Japan / Gunma (Prefecture),toyota,41,12,50
2016-04-24,Japan / Saitama (Prefecture),トヨタ,1026,167,966
2016-04-24,Japan / Saitama (Prefecture),toyota,152,27,152
2016-04-24,Japan / Chiba (Prefecture),トヨタ,998,157,970
2016-04-24,Japan / Chiba (Prefecture),toyota,132,33,133
2016-04-24,Japan / Tokyo (Prefecture),トヨタ,4850,658,4745
2016-04-24,Japan / Tokyo (Prefecture),toyota,810,153,858
2016-04-24,Japan / Kanagawa (Prefecture),トヨタ,2050,278,1839
2016-04-24,Japan / Kanagawa (Prefecture),toyota,341,78,305
2016-04-25,Japan,トヨタ,26230,3434,22957
2016-04-25,Japan,toyota,3806,735,3679
2016-04-25,Japan / Ibaraki (Prefecture),トヨタ,452,41,396
2016-04-25,Japan / Ibaraki (Prefecture),toyota,63,11,64
2016-04-25,Japan / Tochigi (Prefecture),トヨタ,319,45,263
2016-04-25,Japan / Tochigi (Prefecture),toyota,56,11,50
2016-04-25,Japan / Gunma (Prefecture),トヨタ,357,46,279
2016-04-25,Japan / Gunma (Prefecture),toyota,34,6,36
2016-04-25,Japan / Saitama (Prefecture),トヨタ,935,135,786
2016-04-25,Japan / Saitama (Prefecture),toyota,139,25,151
2016-04-25,Japan / Chiba (Prefecture),トヨタ,854,111,724
2016-04-25,Japan / Chiba (Prefecture),toyota,118,24,112
2016-04-25,Japan / Tokyo (Prefecture),トヨタ,4918,670,4432
2016-04-25,Japan / Tokyo (Prefecture),toyota,878,164,906
2016-04-25,Japan / Kanagawa (Prefecture),トヨタ,1926,248,1588
2016-04-25,Japan / Kanagawa (Prefecture),toyota,267,55,248
2016-04-26,Japan,トヨタ,28638,3716,22981
2016-04-26,Japan,toyota,4023,710,3512
2016-04-26,Japan / Ibaraki (Prefecture),トヨタ,611,85,481
2016-04-26,Japan / Ibaraki (Prefecture),toyota,82,16,66
2016-04-26,Japan / Tochigi (Prefecture),トヨタ,366,48,284
2016-04-26,Japan / Tochigi (Prefecture),toyota,37,8,39
2016-04-26,Japan / Gunma (Prefecture),トヨタ,335,33,268
2016-04-26,Japan / Gunma (Prefecture),toyota,50,9,43
2016-04-26,Japan / Saitama (Prefecture),トヨタ,1102,148,846
2016-04-26,Japan / Saitama (Prefecture),toyota,160,27,135
2016-04-26,Japan / Chiba (Prefecture),トヨタ,901,129,732
2016-04-26,Japan / Chiba (Prefecture),toyota,143,18,111
2016-04-26,Japan / Tokyo (Prefecture),トヨタ,5099,690,4283
2016-04-26,Japan / Tokyo (Prefecture),toyota,1008,165,840
2016-04-26,Japan / Kanagawa (Prefecture),トヨタ,1921,233,1471
2016-04-26,Japan / Kanagawa (Prefecture),toyota,296,51,222
2016-04-27,Japan,トヨタ,24392,3245,22321
2016-04-27,Japan,toyota,4009,722,3480
2016-04-27,Japan / Ibaraki (Prefecture),トヨタ,489,72,420
2016-04-27,Japan / Ibaraki (Prefecture),toyota,105,15,83
2016-04-27,Japan / Tochigi (Prefecture),トヨタ,329,45,276
2016-04-27,Japan / Tochigi (Prefecture),toyota,56,8,53
2016-04-27,Japan / Gunma (Prefecture),トヨタ,331,39,290
2016-04-27,Japan / Gunma (Prefecture),toyota,36,9,36
2016-04-27,Japan / Saitama (Prefecture),トヨタ,1021,128,875
2016-04-27,Japan / Saitama (Prefecture),toyota,218,36,175
2016-04-27,Japan / Chiba (Prefecture),トヨタ,860,133,754
2016-04-27,Japan / Chiba (Prefecture),toyota,147,30,106
2016-04-27,Japan / Tokyo (Prefecture),トヨタ,4223,577,4155
2016-04-27,Japan / Tokyo (Prefecture),toyota,1028,152,855
2016-04-27,Japan / Kanagawa (Prefecture),トヨタ,1750,228,1476
2016-04-27,Japan / Kanagawa (Prefecture),toyota,315,56,230
2016-04-28,Japan,トヨタ,18695,2610,21466
2016-04-28,Japan,toyota,2807,533,2630
2016-04-28,Japan / Ibaraki (Prefecture),トヨタ,450,58,468
2016-04-28,Japan / Ibaraki (Prefecture),toyota,80,9,67
2016-04-28,Japan / Tochigi (Prefecture),トヨタ,230,29,265
2016-04-28,Japan / Tochigi (Prefecture),toyota,48,7,43
2016-04-28,Japan / Gunma (Prefecture),トヨタ,236,32,294
2016-04-28,Japan / Gunma (Prefecture),toyota,43,11,45
2016-04-28,Japan / Saitama (Prefecture),トヨタ,860,142,910
2016-04-28,Japan / Saitama (Prefecture),toyota,180,38,133
2016-04-28,Japan / Chiba (Prefecture),トヨタ,698,108,785
2016-04-28,Japan / Chiba (Prefecture),toyota,144,35,125
2016-04-28,Japan / Tokyo (Prefecture),トヨタ,2969,417,3640
2016-04-28,Japan / Tokyo (Prefecture),toyota,550,80,516
2016-04-28,Japan / Kanagawa (Prefecture),トヨタ,1329,220,1389
2016-04-28,Japan / Kanagawa (Prefecture),toyota,182,36,167
2016-04-29,Japan,トヨタ,19705,2782,20974
2016-04-29,Japan,toyota,2803,578,2506
2016-04-29,Japan / Ibaraki (Prefecture),トヨタ,435,72,455
2016-04-29,Japan / Ibaraki (Prefecture),toyota,51,15,44
2016-04-29,Japan / Tochigi (Prefecture),トヨタ,269,48,274
2016-04-29,Japan / Tochigi (Prefecture),toyota,51,13,42
2016-04-29,Japan / Gunma (Prefecture),トヨタ,258,46,294
2016-04-29,Japan / Gunma (Prefecture),toyota,31,5,23
2016-04-29,Japan / Saitama (Prefecture),トヨタ,785,109,838
2016-04-29,Japan / Saitama (Prefecture),toyota,142,22,110
2016-04-29,Japan / Chiba (Prefecture),トヨタ,803,116,809
2016-04-29,Japan / Chiba (Prefecture),toyota,127,24,118
2016-04-29,Japan / Tokyo (Prefecture),トヨタ,2983,403,3349
2016-04-29,Japan / Tokyo (Prefecture),toyota,425,78,421
2016-04-29,Japan / Kanagawa (Prefecture),トヨタ,1463,208,1412
2016-04-29,Japan / Kanagawa (Prefecture),toyota,251,52,207
2016-04-30,Japan,トヨタ,20336,2821,21312
2016-04-30,Japan,toyota,2638,487,2447
2016-04-30,Japan / Ibaraki (Prefecture),トヨタ,467,93,424
2016-04-30,Japan / Ibaraki (Prefecture),toyota,74,12,60
2016-04-30,Japan / Tochigi (Prefecture),トヨタ,324,52,301
2016-04-30,Japan / Tochigi (Prefecture),toyota,69,11,39
2016-04-30,Japan / Gunma (Prefecture),トヨタ,248,37,298
2016-04-30,Japan / Gunma (Prefecture),toyota,15,5,21
2016-04-30,Japan / Saitama (Prefecture),トヨタ,863,129,838
2016-04-30,Japan / Saitama (Prefecture),toyota,177,35,125
2016-04-30,Japan / Chiba (Prefecture),トヨタ,892,123,957
2016-04-30,Japan / Chiba (Prefecture),toyota,140,27,117
2016-04-30,Japan / Tokyo (Prefecture),トヨタ,3089,416,3363
2016-04-30,Japan / Tokyo (Prefecture),toyota,410,68,427
2016-04-30,Japan / Kanagawa (Prefecture),トヨタ,1522,200,1399
2016-04-30,Japan / Kanagawa (Prefecture),toyota,273,53,205
2016-05-01,Japan,トヨタ,19882,2630,20812
2016-05-01,Japan,toyota,2669,474,2558
2016-05-01,Japan / Ibaraki (Prefecture),トヨタ,354,48,382
2016-05-01,Japan / Ibaraki (Prefecture),toyota,61,12,49
2016-05-01,Japan / Tochigi (Prefecture),トヨタ,244,41,275
2016-05-01,Japan / Tochigi (Prefecture),toyota,48,2,37
2016-05-01,Japan / Gunma (Prefecture),トヨタ,307,44,298
2016-05-01,Japan / Gunma (Prefecture),toyota,29,5,29
2016-05-01,Japan / Saitama (Prefecture),トヨタ,884,119,907
2016-05-01,Japan / Saitama (Prefecture),toyota,155,35,129
2016-05-01,Japan / Chiba (Prefecture),トヨタ,826,128,827
2016-05-01,Japan / Chiba (Prefecture),toyota,112,24,102
2016-05-01,Japan / Tokyo (Prefecture),トヨタ,3491,477,3716
2016-05-01,Japan / Tokyo (Prefecture),toyota,516,77,564
2016-05-01,Japan / Kanagawa (Prefecture),トヨタ,1580,198,1447
2016-05-01,Japan / Kanagawa (Prefecture),toyota,245,44,188
2016-05-02,Japan,トヨタ,17468,1982,20489
2016-05-02,Japan,toyota,1880,307,2363
2016-05-02,Japan / Ibaraki (Prefecture),トヨタ,285,27,364
2016-05-02,Japan / Ibaraki (Prefecture),toyota,28,4,48
2016-05-02,Japan / Tochigi (Prefecture),トヨタ,227,24,245
2016-05-02,Japan / Tochigi (Prefecture),toyota,16,0,27
2016-05-02,Japan / Gunma (Prefecture),トヨタ,222,18,289
2016-05-02,Japan / Gunma (Prefecture),toyota,50,8,38
2016-05-02,Japan / Saitama (Prefecture),トヨタ,796,111,846
2016-05-02,Japan / Saitama (Prefecture),toyota,78,10,92
2016-05-02,Japan / Chiba (Prefecture),トヨタ,709,110,857
2016-05-02,Japan / Chiba (Prefecture),toyota,93,15,126
2016-05-02,Japan / Tokyo (Prefecture),トヨタ,2688,324,3359
2016-05-02,Japan / Tokyo (Prefecture),toyota,302,55,493
2016-05-02,Japan / Kanagawa (Prefecture),トヨタ,1321,155,1358
2016-05-02,Japan / Kanagawa (Prefecture),toyota,152,34,185
2016-05-03,Japan,トヨタ,18330,2286,20184
2016-05-03,Japan,toyota,1982,382,2293
2016-05-03,Japan / Ibaraki (Prefecture),トヨタ,343,33,386
2016-05-03,Japan / Ibaraki (Prefecture),toyota,42,9,50
2016-05-03,Japan / Tochigi (Prefecture),トヨタ,235,37,233
2016-05-03,Japan / Tochigi (Prefecture),toyota,29,7,35
2016-05-03,Japan / Gunma (Prefecture),トヨタ,208,20,273
2016-05-03,Japan / Gunma (Prefecture),toyota,24,5,30
2016-05-03,Japan / Saitama (Prefecture),トヨタ,829,133,883
2016-05-03,Japan / Saitama (Prefecture),toyota,92,18,116
2016-05-03,Japan / Chiba (Prefecture),トヨタ,816,97,855
2016-05-03,Japan / Chiba (Prefecture),toyota,95,17,103
2016-05-03,Japan / Tokyo (Prefecture),トヨタ,2868,368,3408
2016-05-03,Japan / Tokyo (Prefecture),toyota,314,46,430
2016-05-03,Japan / Kanagawa (Prefecture),トヨタ,1513,196,1419
2016-05-03,Japan / Kanagawa (Prefecture),toyota,226,41,194
2016-05-04,Japan,トヨタ,18527,2372,20178
2016-05-04,Japan,toyota,1972,373,2292
2016-05-04,Japan / Ibaraki (Prefecture),トヨタ,293,40,351
2016-05-04,Japan / Ibaraki (Prefecture),toyota,38,8,49
2016-05-04,Japan / Tochigi (Prefecture),トヨタ,299,39,308
2016-05-04,Japan / Tochigi (Prefecture),toyota,36,3,34
2016-05-04,Japan / Gunma (Prefecture),トヨタ,232,20,283
2016-05-04,Japan / Gunma (Prefecture),toyota,21,3,32
2016-05-04,Japan / Saitama (Prefecture),トヨタ,744,113,871
2016-05-04,Japan / Saitama (Prefecture),toyota,87,16,109
2016-05-04,Japan / Chiba (Prefecture),トヨタ,733,107,788
2016-05-04,Japan / Chiba (Prefecture),toyota,95,14,118
2016-05-04,Japan / Tokyo (Prefecture),トヨタ,2740,399,3250
2016-05-04,Japan / Tokyo (Prefecture),toyota,370,74,439
2016-05-04,Japan / Kanagawa (Prefecture),トヨタ,1455,200,1423
2016-05-04,Japan / Kanagawa (Prefecture),toyota,170,35,183
2016-05-05,Japan,トヨタ,18339,2268,21995
2016-05-05,Japan,toyota,2599,475,3108
2016-05-05,Japan / Ibaraki (Prefecture),トヨタ,323,45,460
2016-05-05,Japan / Ibaraki (Prefecture),toyota,54,7,58
2016-05-05,Japan / Tochigi (Prefecture),トヨタ,251,29,315
2016-05-05,Japan / Tochigi (Prefecture),toyota,27,5,40
2016-05-05,Japan / Gunma (Prefecture),トヨタ,284,48,345
2016-05-05,Japan / Gunma (Prefecture),toyota,25,8,38
2016-05-05,Japan / Saitama (Prefecture),トヨタ,827,114,948
2016-05-05,Japan / Saitama (Prefecture),toyota,140,23,154
2016-05-05,Japan / Chiba (Prefecture),トヨタ,684,94,843
2016-05-05,Japan / Chiba (Prefecture),toyota,90,22,110
2016-05-05,Japan / Tokyo (Prefecture),トヨタ,3199,421,3892
2016-05-05,Japan / Tokyo (Prefecture),toyota,471,77,620
2016-05-05,Japan / Kanagawa (Prefecture),トヨタ,1454,166,1429
2016-05-05,Japan / Kanagawa (Prefecture),toyota,241,49,255
2016-05-06,Japan,トヨタ,19323,2379,22069
2016-05-06,Japan,toyota,2815,507,3203
2016-05-06,Japan / Ibaraki (Prefecture),トヨタ,466,69,501
2016-05-06,Japan / Ibaraki (Prefecture),toyota,50,6,56
2016-05-06,Japan / Tochigi (Prefecture),トヨタ,310,28,339
2016-05-06,Japan / Tochigi (Prefecture),toyota,27,7,39
2016-05-06,Japan / Gunma (Prefecture),トヨタ,270,39,345
2016-05-06,Japan / Gunma (Prefecture),toyota,37,6,51
2016-05-06,Japan / Saitama (Prefecture),トヨタ,833,111,927
2016-05-06,Japan / Saitama (Prefecture),toyota,111,20,146
2016-05-06,Japan / Chiba (Prefecture),トヨタ,809,119,901
2016-05-06,Japan / Chiba (Prefecture),toyota,118,19,113
2016-05-06,Japan / Tokyo (Prefecture),トヨタ,3003,391,3567
2016-05-06,Japan / Tokyo (Prefecture),toyota,443,81,516
2016-05-06,Japan / Kanagawa (Prefecture),トヨタ,1341,162,1372
2016-05-06,Japan / Kanagawa (Prefecture),toyota,245,43,273
2016-05-07,Japan,トヨタ,21068,2736,23163
2016-05-07,Japan,toyota,2683,523,3016
2016-05-07,Japan / Ibaraki (Prefecture),トヨタ,467,58,524
2016-05-07,Japan / Ibaraki (Prefecture),toyota,59,11,52
2016-05-07,Japan / Tochigi (Prefecture),トヨタ,372,50,411
2016-05-07,Japan / Tochigi (Prefecture),toyota,40,14,48
2016-05-07,Japan / Gunma (Prefecture),トヨタ,358,46,364
2016-05-07,Japan / Gunma (Prefecture),toyota,35,7,32
2016-05-07,Japan / Saitama (Prefecture),トヨタ,926,141,1041
2016-05-07,Japan / Saitama (Prefecture),toyota,116,24,136
2016-05-07,Japan / Chiba (Prefecture),トヨタ,1083,147,1069
2016-05-07,Japan / Chiba (Prefecture),toyota,118,35,179
2016-05-07,Japan / Tokyo (Prefecture),トヨタ,2991,394,3613
2016-05-07,Japan / Tokyo (Prefecture),toyota,435,86,516
2016-05-07,Japan / Kanagawa (Prefecture),トヨタ,1596,211,1508
2016-05-07,Japan / Kanagawa (Prefecture),toyota,215,48,248
2016-05-08,Japan,トヨタ,18779,2486,21231
2016-05-08,Japan,toyota,2984,520,3403
2016-05-08,Japan / Ibaraki (Prefecture),トヨタ,361,44,417
2016-05-08,Japan / Ibaraki (Prefecture),toyota,56,10,55
2016-05-08,Japan / Tochigi (Prefecture),トヨタ,231,35,281
2016-05-08,Japan / Tochigi (Prefecture),toyota,43,9,56
2016-05-08,Japan / Gunma (Prefecture),トヨタ,303,49,332
2016-05-08,Japan / Gunma (Prefecture),toyota,60,10,62
2016-05-08,Japan / Saitama (Prefecture),トヨタ,738,97,880
2016-05-08,Japan / Saitama (Prefecture),toyota,136,20,159
2016-05-08,Japan / Chiba (Prefecture),トヨタ,788,107,885
2016-05-08,Japan / Chiba (Prefecture),toyota,114,18,119
2016-05-08,Japan / Tokyo (Prefecture),トヨタ,3179,472,3623
2016-05-08,Japan / Tokyo (Prefecture),toyota,629,100,740
2016-05-08,Japan / Kanagawa (Prefecture),トヨタ,1414,198,1417
2016-05-08,Japan / Kanagawa (Prefecture),toyota,237,50,260
2016-05-09,Japan,トヨタ,19227,2444,20830
2016-05-09,Japan,toyota,3355,576,3743
2016-05-09,Japan / Ibaraki (Prefecture),トヨタ,346,67,397
2016-05-09,Japan / Ibaraki (Prefecture),toyota,47,14,61
2016-05-09,Japan / Tochigi (Prefecture),トヨタ,269,42,297
2016-05-09,Japan / Tochigi (Prefecture),toyota,39,5,59
2016-05-09,Japan / Gunma (Prefecture),トヨタ,248,30,289
2016-05-09,Japan / Gunma (Prefecture),toyota,28,3,38
2016-05-09,Japan / Saitama (Prefecture),トヨタ,802,85,866
2016-05-09,Japan / Saitama (Prefecture),toyota,109,16,139
2016-05-09,Japan / Chiba (Prefecture),トヨタ,706,89,804
2016-05-09,Japan / Chiba (Prefecture),toyota,135,29,145
2016-05-09,Japan / Tokyo (Prefecture),トヨタ,3624,478,3968
2016-05-09,Japan / Tokyo (Prefecture),toyota,743,125,848
2016-05-09,Japan / Kanagawa (Prefecture),トヨタ,1340,175,1292
2016-05-09,Japan / Kanagawa (Prefecture),toyota,285,36,287
2016-05-10,Japan,トヨタ,20664,2499,22652
2016-05-10,Japan,toyota,3495,574,4083
2016-05-10,Japan / Ibaraki (Prefecture),トヨタ,398,60,422
2016-05-10,Japan / Ibaraki (Prefecture),toyota,49,8,66
2016-05-10,Japan / Tochigi (Prefecture),トヨタ,291,30,338
2016-05-10,Japan / Tochigi (Prefecture),toyota,43,6,60
2016-05-10,Japan / Gunma (Prefecture),トヨタ,308,36,337
2016-05-10,Japan / Gunma (Prefecture),toyota,44,7,55
2016-05-10,Japan / Saitama (Prefecture),トヨタ,943,111,950
2016-05-10,Japan / Saitama (Prefecture),toyota,128,27,167
2016-05-10,Japan / Chiba (Prefecture),トヨタ,717,82,857
2016-05-10,Japan / Chiba (Prefecture),toyota,101,25,132
2016-05-10,Japan / Tokyo (Prefecture),トヨタ,3996,469,4408
2016-05-10,Japan / Tokyo (Prefecture),toyota,753,127,946
2016-05-10,Japan / Kanagawa (Prefecture),トヨタ,1452,172,1454
2016-05-10,Japan / Kanagawa (Prefecture),toyota,221,46,274
2016-05-11,Japan,トヨタ,17858,1758,25778
2016-05-11,Japan,toyota,2635,422,4335
2016-05-11,Japan / Ibaraki (Prefecture),トヨタ,294,23,452
2016-05-11,Japan / Ibaraki (Prefecture),toyota,38,3,64
2016-05-11,Japan / Tochigi (Prefecture),トヨタ,241,21,361
2016-05-11,Japan / Tochigi (Prefecture),toyota,46,10,67
2016-05-11,Japan / Gunma (Prefecture),トヨタ,272,27,381
2016-05-11,Japan / Gunma (Prefecture),toyota,36,2,51
2016-05-11,Japan / Saitama (Prefecture),トヨタ,793,72,1060
2016-05-11,Japan / Saitama (Prefecture),toyota,114,23,163
2016-05-11,Japan / Chiba (Prefecture),トヨタ,505,52,807
2016-05-11,Japan / Chiba (Prefecture),toyota,94,14,134
2016-05-11,Japan / Tokyo (Prefecture),トヨタ,3470,340,5463
2016-05-11,Japan / Tokyo (Prefecture),toyota,551,84,1128
2016-05-11,Japan / Kanagawa (Prefecture),トヨタ,1355,106,1638
2016-05-11,Japan / Kanagawa (Prefecture),toyota,216,34,307
2016-05-12,Japan,トヨタ,15131,1731,22604
2016-05-12,Japan,toyota,2755,386,4121
2016-05-12,Japan / Ibaraki (Prefecture),トヨタ,297,32,426
2016-05-12,Japan / Ibaraki (Prefecture),toyota,38,1,64
2016-05-12,Japan / Tochigi (Prefecture),トヨタ,201,26,263
2016-05-12,Japan / Tochigi (Prefecture),toyota,31,8,54
2016-05-12,Japan / Gunma (Prefecture),トヨタ,227,24,338
2016-05-12,Japan / Gunma (Prefecture),toyota,26,9,41
2016-05-12,Japan / Saitama (Prefecture),トヨタ,667,85,977
2016-05-12,Japan / Saitama (Prefecture),toyota,92,9,134
2016-05-12,Japan / Chiba (Prefecture),トヨタ,400,54,733
2016-05-12,Japan / Chiba (Prefecture),toyota,81,16,128
2016-05-12,Japan / Tokyo (Prefecture),トヨタ,2912,316,4587
2016-05-12,Japan / Tokyo (Prefecture),toyota,511,77,899
2016-05-12,Japan / Kanagawa (Prefecture),トヨタ,1036,120,1446
2016-05-12,Japan / Kanagawa (Prefecture),toyota,156,16,265
2016-05-13,Japan,トヨタ,20661,2890,20564
2016-05-13,Japan,toyota,3251,625,3054
2016-05-13,Japan / Ibaraki (Prefecture),トヨタ,399,48,425
2016-05-13,Japan / Ibaraki (Prefecture),toyota,54,14,59
2016-05-13,Japan / Tochigi (Prefecture),トヨタ,282,40,290
2016-05-13,Japan / Tochigi (Prefecture),toyota,61,10,53
2016-05-13,Japan / Gunma (Prefecture),トヨタ,316,52,346
2016-05-13,Japan / Gunma (Prefecture),toyota,33,5,39
2016-05-13,Japan / Saitama (Prefecture),トヨタ,1020,155,945
2016-05-13,Japan / Saitama (Prefecture),toyota,121,21,116
2016-05-13,Japan / Chiba (Prefecture),トヨタ,742,110,767
2016-05-13,Japan / Chiba (Prefecture),toyota,122,25,132
2016-05-13,Japan / Tokyo (Prefecture),トヨタ,3184,455,3433
2016-05-13,Japan / Tokyo (Prefecture),toyota,586,102,580
2016-05-13,Japan / Kanagawa (Prefecture),トヨタ,1635,228,1384
2016-05-13,Japan / Kanagawa (Prefecture),toyota,259,45,223
2016-05-14,Japan,トヨタ,20837,2809,21727
2016-05-14,Japan,toyota,2866,531,2795
2016-05-14,Japan / Ibaraki (Prefecture),トヨタ,383,66,446
2016-05-14,Japan / Ibaraki (Prefecture),toyota,47,8,54
2016-05-14,Japan / Tochigi (Prefecture),トヨタ,315,40,296
2016-05-14,Japan / Tochigi (Prefecture),toyota,37,7,35
2016-05-14,Japan / Gunma (Prefecture),トヨタ,310,52,347
2016-05-14,Japan / Gunma (Prefecture),toyota,50,14,46
2016-05-14,Japan / Saitama (Prefecture),トヨタ,980,139,967
2016-05-14,Japan / Saitama (Prefecture),toyota,138,29,132
2016-05-14,Japan / Chiba (Prefecture),トヨタ,832,109,895
2016-05-14,Japan / Chiba (Prefecture),toyota,119,17,112
2016-05-14,Japan / Tokyo (Prefecture),トヨタ,2899,378,3317
2016-05-14,Japan / Tokyo (Prefecture),toyota,396,83,452
2016-05-14,Japan / Kanagawa (Prefecture),トヨタ,1513,214,1443
2016-05-14,Japan / Kanagawa (Prefecture),toyota,243,37,221
2016-05-15,Japan,トヨタ,21143,2690,21091
2016-05-15,Japan,toyota,3620,674,3460
2016-05-15,Japan / Ibaraki (Prefecture),トヨタ,384,62,400
2016-05-15,Japan / Ibaraki (Prefecture),toyota,37,6,39
2016-05-15,Japan / Tochigi (Prefecture),トヨタ,255,32,260
2016-05-15,Japan / Tochigi (Prefecture),toyota,60,14,52
