date,week,time,duration,product,person,FC,FT,F1,F2,F3-,F3p,MC,MT,M1,M2,M3-,M3p,family,network,program,Genre
2016/5/18,水,21,30,企業,4,0.6,1.9,3.7,5.1,6.1,7.5,0.4,0.9,2.6,2.7,6,5.6,7.1,TBS,リオ五輪バレーボール世界最終予選女子４戦,Sports
2016/5/18,水,21,15,アテンザ,3.7,0.6,1.9,3.3,5,5,6.9,0.7,1.4,2.8,2.5,5.4,4.4,6.5,TBS,リオ五輪バレーボール世界最終予選女子４戦,Sports
2016/5/18,水,16,30,企業 Be a driver.,1.1,0.6,0,0.4,1.1,1.1,4.5,0,0,0.3,0.7,1.2,4.1,2.3,TBS,Ｎスタ,Informative
2016/5/18,水,15,30,企業 Be a driver.,0.9,0.6,0,0.6,1.1,1.3,3,0,0,0.3,0.5,0.8,3,1.9,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/5/18,水,15,30,企業 Be a driver.,0.5,0.3,0,0.4,0.2,0.9,1.8,0,0,0.3,0.1,0.8,1.2,1,TX,午後のロードショー・ボルベール・帰郷,Movie
2016/5/18,水,15,30,企業 Be a driver.,1.2,0.6,0,0.4,1.2,1.7,4.2,0,0,0.3,0.5,1.1,4.7,2.3,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/5/18,水,15,30,企業 Be a driver.,1,0.6,0,0.4,1,1.6,3.3,0,0,0.3,0.5,0.9,4.1,2,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/5/18,水,14,30,ロードスター,1.1,0.6,0,0.4,1.3,1.6,3.6,0,0,0.3,0.4,1.4,4.1,2.2,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/5/18,水,13,30,ロードスター,2.3,1.3,1.4,3.1,3.8,2.8,3.3,0.7,0.9,1.9,1.3,2,2.1,4.9,NTV,ヒルナンデス！,Informative
2016/5/18,水,9,30,ロードスター,0.2,0.3,0,0.2,0.1,0.3,0,0,0,0.2,0.2,0,0.3,0.3,TX,Ｍナビ,Informative
2016/5/18,火,4,30,企業 Be a driver.,0.5,0,0,0,0.9,0.8,0.9,0.4,0.5,0.2,0.8,0.8,0,1.1,CX,クイズ！脳ベルＳＨＯＷ,Variety
2016/5/18,火,2,30,企業 Be a driver.,0.5,1,0,0,0.7,0.6,0.6,0,0.5,0.3,0.6,0.6,0.3,0.9,TBS,アカデミーナイトＧ,Variety
2016/5/18,火,2,15,アテンザ,0.5,1,0,0,0.7,0.6,0.6,0,0.5,0.3,0.6,0.6,0.3,0.9,TBS,アカデミーナイトＧ,Variety
2016/5/17,火,24,30,ロードスター,0.6,1,0,0.2,0.9,0.5,0.9,0,0.5,0.5,1,0.6,0.3,1.1,TBS,ＧｏｏｄＴｉｍｅＭｕｓｉｃ,Music
2016/5/17,火,24,30,ロードスター,2.6,0.3,0.9,3.3,3.4,3.3,2.7,0,0.9,2.8,3.3,3.4,1.2,5.5,NTV,今夜くらべてみました,Variety
2016/5/17,火,24,30,企業 i-ACTIV AWD,0.9,0,0.5,0,0.9,1.6,0.9,0.4,0.5,0.5,1.5,2.1,0.3,2,CX,ユアタイム〜あなたの時間〜,News
2016/5/17,火,23,30,企業 Be a driver.,3.4,0.3,1.4,4.8,3.8,5.4,4.5,0,1.8,3.5,3.6,3.7,2.1,6.6,NTV,ＮＥＷＳＺＥＲＯ,News
2016/5/17,火,23,30,企業 Be a driver.,1.9,1.3,0.5,1.1,2.3,2.4,3.9,0.7,2.8,0.9,1.5,2,3,3.2,TBS,ＮＥＷＳ２３,News
2016/5/17,火,21,30,企業 Be a driver.,2.9,1,1.9,2.2,3.5,4.6,3,0.7,3.2,1.7,2.5,3.7,3.8,4.7,CX,２０１６リオ五輪バレーボール世界最終予選女子,Sports
2016/5/17,火,19,30,ロードスター,2,4.8,0.9,1.7,2.9,1.3,1.2,3.7,3.7,1.2,1.8,1.2,2.1,3.3,TX,ウソのような本当の瞬間！３０秒後に絶対見られるＴＶ,Drama
2016/5/17,火,19,30,ロードスター,4.8,4.8,3.8,5.3,6.5,7.7,7.8,2.6,0.9,2.4,2.9,4.4,6.2,8.9,NTV,火曜サプライズ珠玉のグルメ旅４連発の２時間ＳＰ！,Travel
2016/5/17,火,12,30,ロードスター,0.5,0.3,0,0.2,0.2,1.4,1.2,0,0,0.3,0,0.5,2.1,1,TX,昼めし旅〜あなたのご飯見せてください！〜,Travel
2016/5/17,火,8,30,企業 Be a driver.,0.5,0.3,0,0.2,0.4,1.4,2.1,0,0,0.2,0.2,0.3,1.2,0.9,TX,ドラマブレイクパンチ〜余命６ヶ月の奇跡〜,Drama
2016/5/17,火,8,30,ロードスター,0.2,0.6,0,0.2,0.5,0,0.3,0,0,0.3,0.2,0.2,0.3,0.4,TX,厳選いい宿（再）,Travel
2016/5/16,月,24,30,企業 Be a driver.,0.5,0.3,0,0.2,0.6,0.6,0.3,0,0,0.5,0.7,0.9,0.3,1,TX,コレつくったの私です,Variety
2016/5/16,月,24,30,ロードスター,0.6,0.3,0,0.2,0.7,0.5,0.3,0,0,0.5,1.2,1.1,0.3,1.2,TX,コレつくったの私です,Variety
2016/5/16,月,24,30,企業 Be a driver.,1.2,0.6,1.9,0.4,1.6,1.3,1.5,0,0,2.3,1,2,0.9,2.2,CX,ユアタイム〜あなたの時間〜,News
2016/5/16,月,23,30,企業 i-ACTIV AWD,1.2,0.3,0.5,0.6,0.5,2,2.7,0,0,0.9,0.8,2.9,1.8,2.2,TBS,ＮＥＷＳ２３,News
2016/5/16,月,23,30,企業,4.6,0.6,2.4,5,5.3,7.4,5.4,1.9,3.2,4.9,4.3,4.9,3.6,8.3,NTV,ＮＥＷＳＺＥＲＯ,News
2016/5/16,月,17,30,ロードスター,1.1,0.3,0,0.2,1,1.1,4.5,0,0.5,0.7,1,0.9,3.3,2.3,TBS,Ｎスタ,Informative
2016/5/16,月,17,30,ロードスター,2.5,1.3,1.4,2.9,3.5,4.9,3,1.5,0.5,1.7,1.7,2.1,2.1,5,NTV,ｎｅｗｓｅｖｅｒｙ．,News
2016/5/16,月,16,30,企業 Be a driver.,0.9,0.6,0,0,0.9,0.6,3.3,0.4,0,0.9,1.1,0.8,1.8,1.7,TBS,Ｎスタ,Informative
2016/5/16,月,15,30,ロードスター,0.8,0.6,0,0,1,0.3,3.6,0.4,0,0.9,1,0.3,1.8,1.5,TBS,Ｎスタ,Informative
2016/5/16,月,15,30,企業 Be a driver.,0.7,0.3,0,0.4,1,0,3.3,0.4,0,0.9,0.8,0.2,1.2,1.4,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/5/16,月,15,30,企業 Be a driver.,0.8,0.3,0.5,0.6,0.5,0.9,1.8,0,0.5,0.7,0.5,0.9,2.4,1.6,TX,午後のロードショー・ＮＥＸＴネクスト,Movie
2016/5/16,月,14,30,ロードスター,0.6,0.3,0.5,0.4,0.4,0.5,1.2,0,0.5,0.9,0.2,0.6,2.1,1.2,TX,午後のロードショー・ＮＥＸＴネクスト,Movie
2016/5/16,月,12,30,企業 Be a driver.,1.9,1.3,0.5,1.1,2.7,3,2.7,0.4,0.5,1.2,1.5,2.4,2.4,3.5,CX,バイキング,Informative
2016/5/16,月,7,30,ロードスター,4.7,5.1,5.2,3.9,6.8,7.2,4.5,4.1,2.3,3.5,4.6,3.1,2.4,8.3,NTV,ＺＩＰ！,News
2016/5/15,日,23,30,企業 Be a driver.,2.6,0.3,1,3.2,2.9,3.5,3.6,0.4,1.4,3.8,3.3,1.7,1.8,5,NTV,Ｇｏｉｎｇ！Ｓｐｏｒｔｓ＆Ｎｅｗｓ,Sports
2016/5/15,日,23,30,企業,4.2,0.7,1,3.7,3.8,8.5,6.3,0.4,0.5,3.6,3.5,5.9,5.4,8.1,TBS,情熱大陸,Documentary
2016/5/15,日,23,30,ロードスター,4.2,0.7,1,3.5,3.9,8.5,6.9,0.4,0.5,3.6,3.5,6.1,5.4,8.3,TBS,情熱大陸,Documentary
2016/5/15,日,23,30,企業 Be a driver.,3.2,1.7,1.9,2.1,4,4,3.3,0.8,2.3,2.5,3.7,4.7,3.6,5.5,CX,スポーツＬＩＦＥＨＥＲＯ’Ｓ,Sports
2016/5/15,日,23,30,企業 Be a driver.,5.4,2,3.3,2.8,6.9,8.2,7.2,0.8,2.3,3.8,7,6.8,5.1,9.5,CX,Ｍｒ．サンデー,Informative
2016/5/15,日,18,30,企業 Be a driver.,5.2,0.7,1.4,3.2,4.6,9,8.4,0,2.3,2.9,5.1,7.9,11,9.4,NTV,真相報道バンキシャ！,Variety
2016/5/15,日,8,30,企業 Be a driver.,4.4,0.7,1,0.6,1.8,9.9,8.7,0.4,0,2.3,3.7,9.5,8.3,8.3,TBS,サンデーモーニング,News
2016/5/15,日,5,15,CX-3,0.5,0.3,0,0.7,0.8,0,0.6,0,0,0.5,0.6,0.8,0.3,1,CX,ＤＪモノフェスタ,Shopping
2016/5/15,土,4,30,企業 Be a driver.,0.5,0.3,0,0.9,0.8,0,0.6,0,0,0.5,0.8,0.6,0.6,1.1,CX,ＤＪモノフェスタ,Shopping
2016/5/15,土,4,30,ロードスター,0.5,0.3,0,0.9,0.8,0.3,0.6,0,0,0.5,0.7,0.6,0.6,1.1,CX,ミューサタ,Music
2016/5/15,土,3,30,企業 i-ACTIV AWD,0.6,0.3,0,0.9,0.8,0.3,0.6,0,0,0.5,0.7,0.9,0.6,1.2,CX,ミューサタ,Music
2016/5/15,土,3,30,企業 Be a driver.,0.6,0.3,0,0.9,0.8,0,0.9,0,0,0.5,0.8,0.8,0.9,1.2,CX,ボクシング村田諒太ｉｎ香港,Sports
2016/5/15,土,3,30,企業,0.6,0.3,0,0.9,0.9,0,0.9,0,0,0.5,0.7,1.1,0.9,1.3,CX,ボクシング村田諒太ｉｎ香港,Sports
2016/5/15,土,1,30,ロードスター,0.8,0.3,0,1.1,1,0.6,1.2,0.4,0,1.3,1.1,0.8,0.3,1.6,CX,うまズキッ！,Variety
2016/5/14,土,24,30,企業 i-ACTIV AWD,1.4,0.3,0,1.3,1.6,1.4,2.4,0,0,1.1,1.6,2.5,1.5,2.8,CX,スポーツＬＩＦＥＨＥＲＯ’Ｓ,Sports
2016/5/14,土,24,30,企業 Be a driver.,2.9,0.7,0.5,1.9,4.4,5.6,2.4,0,1.9,2.3,3.1,3.7,2.1,5.3,EX,ＳｍａＳＴＡＴＩＯＮ！！,Informative
2016/5/14,土,22,30,ロードスター,1.1,0.3,0,0.9,1.4,1,1.2,0.8,0.5,0.9,1.1,2.2,1.2,1.9,TX,クロスロード,Variety
2016/5/14,土,16,30,ロードスター,0.9,0,0.5,0.4,0.8,1.1,1.2,0,0,0.5,0.6,1.9,2.7,1.9,TBS,２０１６ほけんの窓口レディース第２日,Sports
2016/5/14,土,16,30,企業 Be a driver.,1.9,0,0.5,0.6,2.3,3.2,3.6,0.4,0.5,1.1,1.6,3.3,2.7,3.8,EX,スーパーＪチャンネル,News
2016/5/14,土,15,30,企業 Be a driver.,1.4,0,0.5,0.6,1.1,2.4,3.3,0.4,0,1.8,1.1,2.3,1.5,3,EX,やりすぎ！ピンポン代行社スペシャル,Variety
2016/5/14,土,15,30,ロードスター,0.6,0.7,0,0.2,0.8,0.5,0.9,0,0,0.5,1.2,0.5,0.6,1.2,TX,ウイニング競馬,Variety
2016/5/14,土,14,30,ロードスター,1.2,0,0.5,0.6,2.4,1,1.5,0,0.5,0.2,1.6,2.2,0.6,2.2,CX,リオ五輪バレーボール世界最終予選開幕スペシャル！,Sports
2016/5/14,土,14,30,企業 Be a driver.,1.2,0,0.5,0.4,2.9,1,1.2,0,0.5,0.4,1.6,2.2,0.3,2.3,CX,リオ五輪バレーボール世界最終予選開幕スペシャル！,Sports
2016/5/14,土,12,30,ロードスター,2.8,0.3,1.9,1.9,3.4,3.8,5.1,0,1.4,1.1,2.8,4.2,4.5,5,CX,ぶらぶらサタデー,Variety
2016/5/14,金,4,30,ロードスター,0.5,0,0,0.6,0.8,0.6,1.2,0,0,0.2,0.5,1.4,0,1.2,CX,戦闘中「忍の卵を守りぬけ」（再）,Sports
2016/5/14,金,1,30,企業 Be a driver.,1.2,0,0,0.9,1.6,1,1.8,0,0,0.5,1.7,2.5,0.9,2.5,CX,さまぁ〜ずの神ギ問,Variety
2016/5/13,金,24,30,企業,2.1,0,1,2.1,3.5,3.2,1.8,0,0.5,0.7,2.1,3.3,1.8,4.1,CX,ユアタイム〜あなたの時間〜,News
2016/5/13,金,24,30,企業,2.3,0,1,2.2,2.3,3.4,3.3,0.4,0.5,1.8,3.4,3.3,1.5,4.6,NTV,ＮＥＷＳＺＥＲＯ,News
2016/5/13,金,24,30,企業,2.4,0.3,1.4,1.7,2.9,4.3,2.7,0,0.9,1.6,1.9,4.7,1.8,4.4,TBS,ＮＥＷＳ２３,News
2016/5/13,金,22,30,企業 Be a driver.,2,1,0.5,1.9,2.9,3.2,1.2,0.8,2.3,1.6,1.2,3.1,0.9,3.7,CX,週末は…ウマでしょ！,Variety
2016/5/13,金,22,30,企業 Be a driver.,5.6,2,1.9,3,5,8.3,7.2,2.3,3.3,3.4,7.9,8.6,6,10.1,EX,報道ステーション,News
2016/5/13,金,20,30,企業 Be a driver.,3.7,6.7,4.8,3.7,5,4.2,2.4,6.5,3.3,2,2.4,3.3,1.8,5.8,EX,ミュージックステーション,Music
2016/5/13,金,15,30,ロードスター,0.9,0,0,1.1,1,1.1,2.7,0,0,0.9,0.2,1.4,2.1,2.1,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/5/13,金,14,30,ロードスター,0.6,0.3,0.5,0.9,0.5,1,1.5,0,0,0.7,0.2,0.2,1.5,1.1,TX,午後のロードショー・エクソシスト,Movie
2016/5/13,金,13,30,ロードスター,1.3,0.7,1,1.7,2.5,0.8,1.8,0,0.5,0.7,0.6,1.7,2.1,2.7,CX,バイキング,Informative
2016/5/13,木,3,30,企業 Be a driver.,0.6,0,0,0.2,0.9,0.6,0,0,0.5,0.4,1.1,1.2,0,1.2,CX,＃ハイ＿ポール,Variety
2016/5/12,木,24,30,企業 Be a driver.,1.7,0,0,0.7,2.3,2.1,1.5,0.8,1.9,1.4,2.4,3.1,1.2,3.2,CX,ユアタイム〜あなたの時間〜,News
2016/5/12,木,23,30,企業 Be a driver.,3.2,1,1,3.5,3.9,5.8,3.9,0.4,0,2.5,4.1,2.5,3,5.9,NTV,ＮＥＷＳＺＥＲＯ,News
2016/5/12,木,23,30,企業 Be a driver.,2,1.3,1.4,2.1,2.5,2.2,3.3,0.4,0.5,1.1,1.8,2.6,2.4,3.2,TBS,ＮＥＷＳ２３,News
2016/5/12,木,22,30,企業,4.5,0.3,0.5,3,5.1,6.3,6.6,0.4,0.5,2.5,5.9,6.7,7.7,8,EX,報道ステーション,News
2016/5/12,木,21,30,ロードスター,3.7,4.3,3.3,3.4,4.1,5,5.1,2.3,2.3,3.4,2.2,4.8,3.6,6.2,TBS,ニンゲン観察！モニタリング,Variety
2016/5/12,木,16,30,ロードスター,0.6,0.3,0,0.2,0.6,1.1,1.5,0,0,0.5,0.4,0.6,2.1,1.4,TBS,Ｎスタ,Informative
2016/5/12,木,15,30,ロードスター,0.8,0.3,0,0.2,0.6,1.6,2.1,0,0,0.5,0.5,0.6,3,1.7,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/5/12,木,15,30,ロードスター,0.6,0.3,0,0.4,0.5,1,0.6,0.8,0,0.5,0.4,1.1,1.2,1.4,TX,午後のロードショー・アラクノフォビア,Movie
2016/5/12,木,14,15,アテンザ,0.9,0.3,0,0.2,1.1,1.6,2.1,0,0,0.5,0.4,1.1,3.3,1.7,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/5/12,木,11,30,企業 Be a driver.,1.3,0,0,0.2,1.3,2.2,3.6,0,0,0.5,1,1.7,3.9,2.6,EX,ワイド！スクランブル第１部,Informative
2016/5/12,水,2,30,ロードスター,0.5,0,0,0.6,0.8,0.3,0.3,0,0,0.4,0.8,0.8,0.6,1,CX,クロッシング・ラインシーズン２,Variety
2016/5/11,水,24,30,企業,1.1,0,0.5,0.6,1.6,1.1,1.2,0.4,0.5,0.4,1.7,1.9,1.2,2.3,CX,ユアタイム〜あなたの時間〜,News
2016/5/11,水,23,30,企業,3,1,1.9,2.6,3,5,5.1,1.5,0.5,2,3.5,3.3,3,5.6,NTV,ＮＥＷＳＺＥＲＯ,News
2016/5/11,水,23,30,企業 i-ACTIV AWD,1.8,1.3,1,1.5,2.3,1.8,1.5,1.1,0.5,1.4,2.3,2.3,1.5,3.3,TBS,ＮＥＷＳ２３,News
2016/5/11,水,22,30,企業 Be a driver.,4.6,1.7,1,2.4,5.3,5,10.5,1.1,1.9,1.6,4.8,7,8.3,8.6,EX,報道ステーション,News
2016/5/11,水,17,30,ロードスター,1,0.7,0,0.6,0.9,1.1,3.9,0.4,0,0.5,0.1,1.2,4.2,2.2,TBS,Ｎスタ,Informative
2016/5/11,水,15,15,アテンザ,0.8,0.3,0,0.7,0.6,0.5,2.4,0,0,0.7,0.2,1.1,3,1.7,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/5/11,水,14,30,ロードスター,1,0.3,0,0.7,1.1,1.1,2.7,0,0,0.7,0.1,1.6,2.7,2,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/5/11,水,14,30,ロードスター,0.5,0.3,0,0.2,0.5,0.6,0.3,0,0,0.5,0.4,0.9,0.9,0.9,TX,午後のロードショー・グリーン・ホーネット,Movie
2016/5/11,水,14,30,企業 Be a driver.,1.4,0,0.5,0.6,2,2.9,4.2,0,0,0.7,0.5,1.2,2.7,3.1,EX,科捜研の女１０（再）,Drama
2016/5/11,水,9,30,企業 Be a driver.,2,0.3,0.5,1.7,3,4,2.4,0,0.5,1.6,1.4,2.2,3,4.2,CX,とくダネ！,Informative
2016/5/11,水,8,30,ロードスター,3.2,2.7,1.4,3.9,4.9,4.2,3.9,0.4,1.9,1.8,3.3,3.4,2.1,6.1,CX,とくダネ！,Informative
2016/5/11,火,2,30,企業 Be a driver.,0.5,0,0,0.2,1.1,0,0.3,0,0,0.5,1,0.8,0,1.1,CX,早子先生、再放送するって本当ですか？,Variety
2016/5/11,火,2,30,ロードスター,0.5,0,0,0.2,1,0.2,0.3,0,0,0.5,1,0.6,0.3,1.1,CX,早子先生、再放送するって本当ですか？,Variety
2016/5/11,火,2,15,アテンザ,0.5,0.7,0.5,0.2,0.8,0.3,0.6,0,0.5,0.2,0.5,0.6,0.6,0.8,TBS,アカデミーナイトＧ,Variety
2016/5/10,火,24,15,アテンザ,0.8,0.7,0.5,0.6,0.8,1.1,1.2,0,0.5,0.5,0.8,1.2,0.6,1.4,TBS,ＧｏｏｄＴｉｍｅＭｕｓｉｃ,Music
2016/5/10,火,24,30,企業 Be a driver.,1.2,0,0.5,0.2,1.6,1.6,1.2,0,0.5,1.3,1.6,1.4,2.1,2.5,CX,ユアタイム〜あなたの時間〜,News
2016/5/10,火,23,30,ロードスター,3,0.7,1.9,4.1,4.4,4.8,3.3,0.4,0.9,2.9,3.3,2.6,0.6,5.8,NTV,ＮＥＷＳＺＥＲＯ,News
2016/5/10,火,23,30,企業,1.8,1,0.5,1.3,1.3,3.2,2.7,0,1.9,1.1,1.2,2.8,3.3,3.2,TBS,ＮＥＷＳ２３,News
2016/5/10,火,16,30,企業 i-ACTIV AWD,1.1,0.7,0,0.4,1.5,1.4,2.7,0.4,0.5,0.5,0.4,1.4,3.9,2.1,TBS,Ｎスタ,Informative
2016/5/10,火,16,30,企業,1.2,0.7,0,0.4,1.3,1.9,2.7,0.4,0.5,0.5,0.2,1.2,4.8,2.2,TBS,Ｎスタ,Informative
2016/5/10,火,16,30,ロードスター,1,0.7,0,0.6,1,1.4,2.1,0.4,0.5,0.5,0.1,1.2,3.9,1.8,TBS,Ｎスタ,Informative
2016/5/10,火,15,30,企業 i-ACTIV AWD,0.9,0.7,0,0.6,1.1,1.1,2.4,0.4,0.5,0.5,0.2,1.1,2.1,1.7,TBS,Ｎスタ,Informative
2016/5/10,火,15,30,ロードスター,1,0.7,0,0.9,1.3,1.4,2.1,0.4,0.5,0.5,0.4,1.2,1.5,1.8,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/5/10,火,15,30,企業,0.5,1,0,0.2,0.3,0.8,1.5,0,0,0.2,0,1.2,1.8,1.1,TX,午後のロードショー・パニッシャー；ウォー・ゾーン,Movie
2016/5/10,火,14,30,企業 Be a driver.,0.5,0.7,0,0.2,0.4,0.8,0.9,0,0,0.2,0.1,0.8,1.8,1,TX,午後のロードショー・パニッシャー；ウォー・ゾーン,Movie
2016/5/10,火,13,30,ロードスター,0.5,0.3,0,0,0.4,1.3,2.1,0,0,0.2,0,0.5,1.5,1.1,TX,キャッスルミステリー作家のＮＹ事件簿３,Drama
2016/5/10,火,13,15,CX-3,0.5,0.3,0,0,0.4,1.4,2.1,0,0,0.2,0,0.5,1.8,1.1,TX,キャッスルミステリー作家のＮＹ事件簿３,Drama
2016/5/10,火,11,30,ロードスター,1.4,1,1,0.6,3.1,1.6,2.7,0.4,0.5,1.1,1,1.1,0.6,2.8,CX,ノンストップ！,Informative
2016/5/10,火,10,30,企業 Be a driver.,1.3,0,0.5,0.7,1.1,1.9,4.5,0,0,1.1,0.6,1.7,3.9,2.7,EX,じゅん散歩,Travel
2016/5/10,火,10,30,ロードスター,0.6,0,0,0.6,0.6,1.1,1.5,0,0,1.1,0,0.6,1.5,1.3,TBS,買いテキ！通販ツウ,Shopping
2016/5/10,火,8,30,ロードスター,0.2,1,0,0.2,0.3,0.2,0.3,0,0,0.2,0.1,0,0.6,0.4,TX,厳選いい宿（再）,Travel
2016/5/10,火,5,15,アテンザ,0.5,0,0,0,0.3,1,0.9,0,0,0.5,0.5,1.7,0.3,1.3,TBS,あさチャン！,News
2016/5/9,月,24,30,ロードスター,0.7,0.7,0.5,0.4,1.1,0.5,0.9,0,0.5,0.9,0.8,0.6,0.9,1.1,TX,コレつくったの私です,Variety
2016/5/9,月,24,30,ロードスター,1.2,0,0.5,0.7,1.1,1.9,1.5,0,0.9,1.4,1.1,2,0.6,2.3,TBS,ＮＥＷＳ２３,News
2016/5/9,月,23,30,ロードスター,1.6,0,0.5,0.9,2.8,2.9,1.5,0,0.9,1.8,1.1,2.3,1.8,3.3,CX,ユアタイム〜あなたの時間〜,News
2016/5/9,月,23,30,企業 i-ACTIV AWD,4.1,1.3,2.9,6,4.5,5.6,5.1,0,2.3,3.6,5.6,3.9,2.4,7.4,NTV,ＮＥＷＳＺＥＲＯ,News
2016/5/9,月,23,30,企業 Be a driver.,1.7,0.3,0.5,1.7,1.6,3.5,2.4,0,0,2,1.7,2.6,0.6,3.6,TBS,ＮＥＷＳ２３,News
2016/5/9,月,22,30,ロードスター,2.1,0.7,1.9,2.2,2.9,3,1.8,0,0.9,2.2,2.1,3,0.9,4.1,TBS,トップニュース先出し,News
2016/5/9,月,21,30,ロードスター,3.2,1,1,1.9,3.9,5.9,7.8,1.1,0.9,1.3,1.1,3.7,7.1,5.9,TX,主治医が見つかる診療所スペシャル,Informative
2016/5/9,月,20,30,ロードスター,5,7,5.2,4.7,7.9,7.7,2.4,6.1,2.3,2.5,3.1,5.8,3,8.1,CX,痛快ＴＶスカッとジャパンスペシャル,Variety
2016/5/9,月,18,30,企業 Be a driver.,2.5,0.7,1.4,0.9,3.1,3.8,9.3,0.8,0,1.3,1.2,3,4.2,5.1,EX,スーパーＪチャンネル,News
2016/5/9,月,17,30,企業,1.2,0.7,0.5,0.6,1.3,0.8,3.3,0.4,0,0.5,0.8,1.1,5.7,2.2,TBS,Ｎスタ,Informative
2016/5/9,月,16,30,ロードスター,1.4,0.7,0.5,0.4,1.6,1.1,4.2,0.4,0.5,0.7,0.8,1.4,6,2.7,TBS,Ｎスタ,Informative
2016/5/9,月,16,30,企業 Be a driver.,2.3,1,1.4,1.1,2.8,4.8,5.7,0.4,0,1.1,1.4,1.6,4.8,5,EX,相棒１１（再）,Drama
2016/5/9,月,15,30,ロードスター,1.1,1,0.5,0.6,1.4,0.8,2.7,0.4,0,0.9,0.8,1.2,3.3,2.2,TBS,Ｎスタ,Informative
2016/5/9,月,15,30,ロードスター,1.2,1,0.5,0.6,1.4,0.8,3.3,0.4,0,0.9,0.7,1.2,4.5,2.3,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/5/9,月,14,30,企業 i-ACTIV AWD,0.5,0.3,0,0,0.5,0.6,1.5,0,0,0.5,0.1,0.8,2.1,1.1,TX,午後のロードショー・インクレディブル・ハルク,Movie
2016/5/9,月,14,30,ロードスター,0.5,0.3,0,0,0.6,0.5,1.2,0,0,0.5,0.1,0.8,2.7,1.2,TX,午後のロードショー・インクレディブル・ハルク,Movie
2016/5/9,月,14,30,企業,0.5,0.3,0,0,0.6,0.5,0.9,0,0,0.5,0.1,0.8,2.4,1.1,TX,午後のロードショー・インクレディブル・ハルク,Movie
2016/5/9,月,13,30,ロードスター,1.8,0.7,0,1.1,2,2.2,3.3,0,0,1.4,1.1,2.6,6,3.9,TBS,ひるおび！,Informative
2016/5/9,月,13,15,CX-3,0.6,0.3,0,0.2,0.8,0.6,2.1,0,0,0.2,0.2,0.9,2.1,1.3,TX,キャッスルミステリー作家のＮＹ事件簿３,Drama
2016/5/9,月,13,30,企業 Be a driver.,1.6,0.3,1,1.3,2.8,2.7,3,0,0.9,1.1,0.6,1.6,2.1,3.3,CX,バイキング,Informative
2016/5/9,月,12,15,アテンザ,1.4,0.3,0,1.1,1.4,2.6,3.3,0,0,0.9,0.6,1.1,4.5,2.9,TBS,ひるおび！,Informative
2016/5/9,月,12,15,CX-3,0.4,0.7,0,0,0.3,0.6,0.9,0,0,0.2,0.1,1.1,1.2,0.9,TX,昼めし旅〜あなたのご飯見せてください！〜,Travel
2016/5/9,月,7,30,企業 Be a driver.,2.9,0.7,1.9,1.9,3.1,5.3,4.2,1.1,0.5,1.6,2.7,4.4,4.5,5.6,EX,グッド！モーニング,Informative
2016/5/9,日,3,30,ロードスター,0.4,0,0.5,0.2,0.4,0.5,0.3,0.4,0.5,0.2,0,0.9,0.6,0.8,TBS,ＭＬＢ・フィリーズ−マーリンズ,Sports
2016/5/8,日,23,30,企業,2.8,0,0.9,1.1,3.3,3.7,2.1,0,0.5,2,3.4,6.2,3.3,5.2,CX,スポーツＬＩＦＥＨＥＲＯ’Ｓ,Sports
2016/5/8,日,23,30,企業,2.5,0,0.9,1.9,2.3,3.8,4.2,1.6,2.3,1.3,2.9,3,4.2,4.7,TBS,情熱大陸,Documentary
2016/5/8,日,23,30,ロードスター,2.9,0,1.9,1.9,2.1,4.3,5.1,2,3.3,1.6,3.4,3.3,5.1,5.4,TBS,情熱大陸,Documentary
2016/5/8,日,22,30,企業 i-ACTIV AWD,4.2,0,1.9,2.4,5.4,6.9,4.5,0.8,0,2.2,5.3,6.8,4.5,7.9,CX,Ｍｒ．サンデー,Informative
2016/5/8,日,18,30,企業 i-ACTIV AWD,4.9,1.4,2.4,2.4,3.3,8.8,10.2,0.8,1.4,2.4,3.5,9.8,9.3,8.6,NTV,真相報道バンキシャ！,Variety
