date,week,time,duration,product,person,FC,FT,F1,F2,F3-,F3p,MC,MT,M1,M2,M3-,M3p,family,network,program,Genre
2017/1/3,火,25,15,ステップワゴン moduro X,0.9,0.3,1.4,0.2,1.3,2.1,0.3,0,0.5,0.6,0.6,1.9,0.7,1.9,TBS,映画特別企画「Ｓ」,Movie
2017/1/3,火,25,15,フィット,1.2,0,1.9,1.8,1.9,1,1,0.8,0.5,0.4,1.2,1.5,2,2.4,CX,タイプライターズ〜物書きの世界〜,Sports
2017/1/3,火,25,15,ヴェゼル ハイブリッド,1.4,0,0,1.4,0.9,1.6,2,0,0.5,2.9,2,1,2,2.8,NTV,天才バカボン２は金曜よる９時（秘）お年玉だよ！,Movie
2017/1/3,火,25,15,ヴェゼル ハイブリッド,1.4,0,3.4,2,1.9,1.7,0.7,0.8,0,0.4,1.2,1.7,1.7,2.5,CX,タイプライターズ〜物書きの世界〜,Sports
2017/1/3,火,25,15,フリード,1.3,0.3,1.4,0.6,2,2.4,0.3,0,0.5,0.6,1.4,2.2,1,2.6,TBS,映画特別企画「Ｓ」,Movie
2017/1/3,火,24,15,フリード,0.6,0.3,0.5,0.2,0.8,0.3,0.7,0.8,0,0.4,1.1,0.7,0.7,1.1,TX,ＴＸＮニュース,News
2017/1/3,火,24,15,フィット,1.9,0.3,1.4,1.2,2.8,3,0.3,0,1,0.6,2.1,4.3,1.3,3.7,TBS,新春さんま総選挙２０１７,Variety
2017/1/3,火,24,15,N BOX,0.6,0.3,0.5,0.2,0.8,0.5,0.7,0.8,0,0.4,1.2,0.5,0.7,1.1,TX,東京センチメンタルスペシャル〜千住の恋〜,Travel
2017/1/3,火,24,15,フィット,0.8,0.3,0.5,0.2,1,0.5,1.3,0.8,0,0.4,1.3,0.9,1,1.4,TX,東京センチメンタルスペシャル〜千住の恋〜,Travel
2017/1/3,火,24,15,フリード,2.1,0,1,1.6,2,2.1,3,0.8,0,3.7,3.4,1.7,2.3,4.2,NTV,ＮＮＮニュース＆スポーツ,News
2017/1/3,火,24,15,ヴェゼル ハイブリッド,1.9,0.3,1.4,1.2,2.5,3.1,0.3,0,1,0.8,2.2,4.3,0.7,3.6,TBS,新春さんま総選挙２０１７,Variety
2017/1/3,火,24,15,フィット,2.6,0.3,1,2.6,2.5,2.4,4,1.1,0,3.7,4.1,2.4,3,5.1,NTV,ＮＮＮニュース＆スポーツ,News
2017/1/3,火,24,15,N BOX,2.7,0.3,1,2.6,2.4,2.6,4,1.1,0,3.7,4.1,2.4,3.6,5.2,NTV,ＮＮＮニュース＆スポーツ,News
2017/1/3,火,24,15,フリード,0.8,0.3,0.5,0.2,1,0.5,2,0.8,0,0.2,1.2,0.7,1.3,1.3,TX,東京センチメンタルスペシャル〜千住の恋〜,Travel
2017/1/3,火,24,15,ヴェゼル ハイブリッド,1.8,0,4.3,2.4,2.5,3,1.7,0.8,0,0.4,1.7,1.7,2.3,3.3,CX,関ジャニ∞クロニクル正月からワチャワチャスペシャル,Variety
2017/1/3,火,24,15,ヴェゼル ハイブリッド,0.9,0.3,0.5,0.2,0.9,0.7,2,0.8,0,0.4,1.3,1,1.7,1.5,TX,東京センチメンタルスペシャル〜千住の恋〜,Travel
2017/1/3,火,24,15,フリード,3.3,0.3,1.4,3,3.3,4.2,4.6,1.5,0.5,3.7,4.7,3.7,3,6.1,NTV,諸事情により…,Variety
2017/1/3,火,23,15,フリード,2.3,0.3,0.5,1.6,2.4,4,2.3,0,0,1.6,2.4,4.9,2.6,4.2,TBS,ＪＮＮニュース,Variety
2017/1/3,火,23,15,フィット,2.3,0.3,0,1.6,2.5,4.7,2.3,0,0,1.6,1.9,4.9,3,4.5,TBS,ＪＮＮニュース,Variety
2017/1/3,火,23,15,ヴェゼル ハイブリッド,1.9,0.3,1,0.8,1.6,2.4,4,1.5,0.5,0.6,1.8,3.2,4,3.1,TX,和風総本家お正月スペシャル,Variety
2017/1/3,火,23,15,N BOX,2.8,1,6.7,2.2,3.8,5.2,3,1.5,0.5,0.8,1.8,4.1,2,4.4,CX,新春ドラマスペシャル「君に捧げるエンブレム」,Drama
2017/1/3,火,23,15,フィット,2.5,0.3,1,1,2.6,3.3,4.6,1.5,1,0.8,1.8,5.6,5,4.4,TX,和風総本家お正月スペシャル,Variety
2017/1/3,火,22,15,フリード,6.3,0.7,12.5,4.2,8.7,6.4,4.3,3,6.2,7.2,9,6.1,1.7,10.2,NTV,ガキの使い！笑ってはいけない科学博士！一挙大公開,Variety
2017/1/3,火,22,15,ヴェゼル ハイブリッド,6.5,1,12.5,4.4,8.8,6.6,4.3,3,6.2,7.2,9.3,6.5,1.7,10.4,NTV,ガキの使い！笑ってはいけない科学博士！一挙大公開,Variety
2017/1/3,火,22,15,フリード,3.1,0.7,1,1.8,2.3,3.7,7.6,1.5,1,2,2.1,5.6,7.3,5,TX,和風総本家お正月スペシャル,Variety
2017/1/3,火,22,15,フィット,3.3,1,5.8,3,3.1,6.4,4.3,2.3,1.9,1,2.2,4.6,4,5,CX,新春ドラマスペシャル「君に捧げるエンブレム」,Drama
2017/1/3,火,21,15,N BOX,3.1,0.7,1.4,2,3.5,4.9,3.3,1.9,0.5,2,3.1,5.6,3.3,5.5,TBS,好きか嫌いか言う時間新春から超々々大激論スペシャル,Variety
2017/1/3,火,21,15,ステップワゴン moduro X,3.7,2.4,5.8,4.2,3.8,5.4,6.3,1.9,1,1.4,3.2,4.1,4,5.5,CX,新春ドラマスペシャル「君に捧げるエンブレム」,Drama
2017/1/3,火,20,15,フィット,4.4,2.4,0,2.8,3.8,6.1,7.3,3.4,2.9,2.5,4,6.6,9.2,7,EX,ビートたけしの知らないニュース２０１７新春ＳＰ,Variety
2017/1/3,火,20,15,ヴェゼル ハイブリッド,3.9,2.7,0,2.6,3.6,4.9,6.6,3.4,2.4,2.5,3.6,5.8,7.3,6.3,EX,ビートたけしの知らないニュース２０１７新春ＳＰ,Variety
2017/1/3,火,20,15,フリード,4,2.7,0,2.8,3.5,5.6,6,3.4,2.4,2.3,3.6,6.3,6.9,6.4,EX,ビートたけしの知らないニュース２０１７新春ＳＰ,Variety
2017/1/3,火,20,15,ヴェゼル ハイブリッド,3.3,1.4,1,0.8,2.6,3.8,7.9,1.5,0.5,2.7,2.8,4.9,9.2,5.5,TX,池上彰の２０１７年世界を見に行く,News
2017/1/3,火,20,15,ステップワゴン moduro X,3.3,1.4,1,0.8,2.6,3.8,7.9,1.5,0.5,2.7,2.8,4.8,9.2,5.4,TX,池上彰の２０１７年世界を見に行く,News
2017/1/3,火,20,15,フィット,3.6,1.4,2.9,4.4,3.6,4.2,3.3,2.3,2.9,3.1,3.3,4.9,4.3,6.1,TBS,新春縁結び！ナイナイのお見合い大作戦ｉｎ出雲,Variety
2017/1/3,火,19,15,N BOX,6.5,5.1,9.6,6.6,6.7,9.4,8.9,4.2,6.2,5.3,4.4,7,6.9,9.2,CX,ＶＳ嵐２０１７賀正新春豪華３時間スペシャル,Variety
2017/1/3,火,19,15,フィット,6.6,5.1,9.6,6.6,6.7,9.4,8.9,4.2,6.2,5.5,4.4,7.3,6.6,9.3,CX,ＶＳ嵐２０１７賀正新春豪華３時間スペシャル,Variety
2017/1/3,火,19,15,フィット,4.5,1.7,5.3,4.4,5.5,6.1,2.6,1.5,1,4.7,5.2,5.8,3.6,7.3,NTV,今夜くらべてみました新春ゴールデンスペシャル,Variety
2017/1/3,火,19,15,ステップワゴン moduro X,4.4,2.7,1.4,2,4.2,6.4,5.3,4.9,2.4,3.1,3.8,6.3,8.6,6.3,EX,ビートたけしの知らないニュース２０１７新春ＳＰ,Variety
2017/1/3,火,19,15,ヴェゼル ハイブリッド,4.4,2.7,1.4,2,4,6.6,5.3,4.9,2.4,3.1,3.8,6.5,8.6,6.3,EX,ビートたけしの知らないニュース２０１７新春ＳＰ,Variety
2017/1/3,火,18,15,ヴェゼル ハイブリッド,2.5,0.7,1.4,3,2.4,2.6,2.6,0.8,2.4,2.3,2.8,3.9,3,4.5,TBS,新春縁結び！ナイナイのお見合い大作戦ｉｎ出雲,Variety
2017/1/3,火,18,15,フリード,2.3,0.7,1,2.8,2.4,2.4,2.6,0.4,1.9,1.6,2.4,3.9,2.3,4.1,TBS,新春縁結び！ナイナイのお見合い大作戦ｉｎ出雲,Variety
2017/1/3,火,18,15,ヴェゼル ハイブリッド,4.5,2.7,7.2,4.6,4.8,6.8,7,1.9,1,3.7,3.4,5.8,3.6,7.3,CX,ＶＳ嵐２０１７賀正新春豪華３時間スペシャル,Variety
2017/1/3,火,17,15,ヴェゼル ハイブリッド,2.2,1.7,1,1.6,1.1,4.2,4.3,0,1,0.8,1.7,4.1,4.6,4,TBS,Ｎスタ,Informative
2017/1/3,火,17,15,N BOX,2,0.3,1.4,1.4,2.1,1.7,2.6,1.1,1,2,2.1,3.2,3.3,3.8,NTV,上田晋也の日本メダル話お正月スペシャル,Variety
2017/1/3,火,17,15,フィット,2.3,0.7,2.4,1.8,1.9,1.9,3.6,1.1,1,2.3,2.2,3.9,3.6,4.3,NTV,上田晋也の日本メダル話お正月スペシャル,Variety
2017/1/3,火,17,15,N BOX,3.5,1,4.3,3,3.8,6.3,4,1.5,0.5,2.5,3.1,4.8,4,5.9,CX,嵐ツボ,Informative
2017/1/3,火,17,15,ヴェゼル ハイブリッド,2.3,1,1.4,1.6,1.8,4.2,5.3,0.8,1,0.6,2.1,3.2,4.6,4.1,TBS,さんま・玉緒のお年玉あんたの夢をかなえたろか傑作選,Variety
2017/1/3,火,17,15,フィット,3.8,1,0.5,1.4,3.3,6.4,10.6,1.1,1,1.8,2.2,5.8,9.6,7,EX,新春相棒祭り相棒１４（再）,Drama
2017/1/3,火,16,15,フィット,2.6,1,3.4,2.2,3.3,5,1.3,1.5,0.5,1.8,2.6,3.4,2,4.6,CX,嵐ツボ,Informative
2017/1/3,火,16,15,フリード,2.8,1,3.4,2.2,3.4,5.6,1.3,1.5,0.5,2,2.6,3.6,2.3,4.8,CX,嵐ツボ,Informative
2017/1/3,火,16,15,N BOX,3.4,1,0.5,1.2,2.9,5.9,9.6,0.8,0.5,1.8,2.1,5.8,7.9,6.5,EX,新春相棒祭り相棒１４（再）,Drama
2017/1/3,火,16,15,フリード,1.5,0.7,1,0.8,1.8,2.1,2.6,0.8,1,0.2,2.1,1.5,1.3,2.8,TBS,さんま・玉緒のお年玉あんたの夢をかなえたろか傑作選,Variety
2017/1/3,火,16,15,ステップワゴン moduro X,2.8,1,0.5,1.2,2.3,5.7,6.6,0.8,1,1.2,1.7,4.9,5.9,5.3,EX,新春相棒祭り相棒１４（再）,Drama
2017/1/3,火,15,15,ヴェゼル ハイブリッド,3.1,1,1,1.2,2.4,6.6,7.3,0.8,1.4,1.2,1.9,5.1,6.3,5.8,EX,新春相棒祭り相棒１４（再）,Drama
2017/1/3,火,14,15,フリード,2.8,1,0.5,1.8,2.4,5,5.6,0.4,0.5,2,2.1,3.4,6.6,5.4,EX,新春相棒祭り相棒１４（再）,Drama
2017/1/3,火,14,15,フリード,1.4,0.3,1,2,1.8,1.9,0.3,0.4,1.4,1.4,1.4,2,1,2.5,CX,関ジャニ∞クロニクル傑作選,Variety
2017/1/3,火,14,15,ステップワゴン moduro X,4.4,0.7,1.9,3.2,5.3,6.1,6.6,0.8,1,4.3,3.9,6.5,7.6,7.8,NTV,第９３回東京箱根間往復大学駅伝競走復路,Sports
2017/1/3,火,11,15,ヴェゼル ハイブリッド,1.8,0.3,0.5,1.2,1.8,2.8,2,0.8,1,1.6,2,3.2,1.7,3.4,TBS,新春ドラマＳＰ「下町ロケット」ディレクターズカット,Variety
2017/1/3,火,10,15,ヴェゼル ハイブリッド,1.2,1.4,0.5,0.8,0.8,1,3,0.8,0.5,1,1.1,1.4,2.3,2.2,TX,ＹＯＵは何しに日本へ？,Variety
2017/1/3,火,10,15,ステップワゴン moduro X,1.5,1,0.5,0.6,1.4,1.6,4.6,0.8,1,0.6,1.7,1.5,2.6,2.8,TX,ＹＯＵは何しに日本へ？,Variety
2017/1/3,火,8,15,フリード,0.9,1,0,0.2,1.1,1.7,2,0.4,0,0.2,1.4,1,0.3,1.9,TBS,皇室アルバム新春特番,News
2017/1/3,火,8,15,ヴェゼル ハイブリッド,0.9,1,0,0.2,1.1,1.9,1.7,0.4,0,0.2,1.2,1.2,0.7,1.9,TBS,皇室アルバム新春特番,News
2017/1/3,火,7,15,ヴェゼル ハイブリッド,1.4,0.7,0,0.2,2.3,2.6,1.7,0.4,1,0.4,1.3,1.9,1.7,2.9,TBS,はやドキ！新春スペシャル,Variety
2017/1/3,火,7,15,フリード,1.6,0.7,0,0.6,2.1,3.7,2,0.4,1,0.6,1.3,2.7,1.3,3.3,TBS,はやドキ！新春スペシャル,Variety
2017/1/3,火,7,15,N BOX,0.7,0,0,0.8,0.3,0.5,1,0,0.5,1,0.7,1,2,1.6,EX,新年よゐこの無人島０円生活６時間スペシャル,Variety
2017/1/3,火,7,15,ステップワゴン moduro X,1.2,0.7,1,0.2,1.3,2.4,1.3,0.4,0.5,0.4,1.2,2.2,1,2.4,TBS,はやドキ！新春スペシャル,Variety
2017/1/3,火,7,15,ステップワゴン moduro X,0.8,0,0,0.8,0.4,0.9,1,0,0.5,1,0.6,1.7,2,1.8,EX,新年よゐこの無人島０円生活６時間スペシャル,Variety
2017/1/3,火,6,15,N BOX,1.1,0.7,0,0.4,1.6,1.7,0.3,0,0,0.6,1.4,2.4,0.7,2.3,TBS,はやドキ！新春スペシャル,Variety
2017/1/2,月(祝),25,15,フリード,1.4,0.7,1.4,2.2,1.5,2.3,0.7,0,0,1.2,1.7,2.2,0.3,2.6,TBS,山里と１００人の美女お騒がせ新年会スペシャル,Variety
2017/1/2,月(祝),25,15,ヴェゼル ハイブリッド,1.5,0.7,1.4,2.2,1.6,2.4,0.7,0,0,1,1.8,2.2,0.3,2.7,TBS,山里と１００人の美女お騒がせ新年会スペシャル,Variety
2017/1/2,月(祝),25,15,ヴェゼル ハイブリッド,0.8,0,0,0.4,1.3,0.9,0.3,0.4,0,0.4,1.2,1.7,0.7,1.6,CX,空カラ街コロ,Variety
2017/1/2,月(祝),25,15,ヴェゼル ハイブリッド,1.6,0,1,1.8,1.5,1.6,2.6,0.8,1,1.4,2.2,1.9,2,3.1,NTV,天才バカボン２は金曜よる９時（秘）映像ベスト５,Movie
2017/1/2,月(祝),25,15,フリード,1.6,0,1,2,1.5,1.7,3,0.8,1,1.4,2.1,1.5,2.3,3.1,NTV,天才バカボン２は金曜よる９時（秘）映像ベスト５,Movie
2017/1/2,月(祝),24,15,フィット,3.5,0.7,3.4,2.4,4.4,4.2,4,0.4,3.3,2,4.9,5.3,2.3,6,TBS,ウンナン極限ネタバトルザ・イロモネア正月スペシャル,Variety
2017/1/2,月(祝),23,15,フリード,4.2,0.7,3.4,3.2,4.8,4.5,6,0.8,2.9,2.9,5.1,6.6,4,6.6,TBS,ウンナン極限ネタバトルザ・イロモネア正月スペシャル,Variety
2017/1/2,月(祝),23,15,N BOX,4.2,0.7,3.4,3.2,4.8,4.5,6,0.8,2.9,2.9,5.2,6.6,4,6.7,TBS,ウンナン極限ネタバトルザ・イロモネア正月スペシャル,Variety
2017/1/2,月(祝),21,15,ヴェゼル ハイブリッド,2.2,1.4,0.5,2.8,2.6,2.4,4,1.5,0.5,0.8,2.2,3.2,2.3,3.6,TBS,番組対抗！ドッキリアワード２０１７,Variety
2017/1/2,月(祝),21,15,フリード,5.7,1.4,3.8,4.8,4.2,8.9,4.6,2.6,5.3,5.3,6.3,9.4,6.3,8.9,EX,夢対決２０１７とんねるずのスポーツ王は俺だ！！ＳＰ,Sports
2017/1/2,月(祝),21,15,フィット,2.5,1.4,0.5,2.4,2.8,3,4.6,2.3,0.5,0.6,2.4,4.1,4,4,TBS,番組対抗！ドッキリアワード２０１７,Variety
2017/1/2,月(祝),21,15,N BOX,2.7,1.4,0.5,2.6,2.9,3.1,5.6,2.3,0.5,0.6,2.6,4.3,4.6,4.4,TBS,番組対抗！ドッキリアワード２０１７,Variety
2017/1/2,月(祝),20,15,ヴェゼル ハイブリッド,4.6,2,1.4,1.8,3.4,7,11.6,1.5,0.5,2.5,4.1,7.8,9.9,7.1,TX,ローカル路線バス乗り継ぎの旅第２５弾,Travel
2017/1/2,月(祝),20,15,ヴェゼル ハイブリッド,5.6,3.4,3.8,4.6,6,7.5,7,3.4,2.9,3.3,6.2,7.7,6.9,8.5,NTV,新春ぐるナイゴチ新メンバー超大物２名発表スペシャル,Variety
2017/1/2,月(祝),20,15,ヴェゼル ハイブリッド,4.8,1.4,1.4,3.2,3.8,7.7,7.6,1.9,3.8,4.5,3.8,7.7,8.6,7.7,EX,夢対決２０１７とんねるずのスポーツ王は俺だ！！ＳＰ,Sports
2017/1/2,月(祝),20,15,フィット,5.5,3.4,2.9,4.6,6,7.3,7,3,2.9,3.3,6.2,7.7,6.9,8.4,NTV,新春ぐるナイゴチ新メンバー超大物２名発表スペシャル,Variety
2017/1/2,月(祝),20,15,N BOX,4.8,1.4,1.4,3.2,3.8,7.8,7.3,1.9,3.8,4.3,3.8,7.8,8.3,7.7,EX,夢対決２０１７とんねるずのスポーツ王は俺だ！！ＳＰ,Sports
2017/1/2,月(祝),19,15,ヴェゼル ハイブリッド,5.1,3.1,2.9,4.2,6,7,5.3,4.5,2.4,3.1,5.7,6.5,5.6,7.7,NTV,新春ぐるナイゴチ新メンバー超大物２名発表スペシャル,Variety
2017/1/2,月(祝),19,15,フリード,4.5,1,1.4,3,3.9,7.5,7,1.9,3.8,4.1,3.4,6.8,8.3,7.3,EX,夢対決２０１７とんねるずのスポーツ王は俺だ！！ＳＰ,Sports
2017/1/2,月(祝),19,15,ヴェゼル ハイブリッド,4.9,1,1.4,3,4.3,8.2,7.3,1.9,3.8,4.1,3.9,7.8,9.2,7.9,EX,夢対決２０１７とんねるずのスポーツ王は俺だ！！ＳＰ,Sports
2017/1/2,月(祝),19,15,N BOX,2.8,1,4.8,2.4,2.9,4.2,2.6,2.6,1.9,1.8,2.5,3.1,4.6,4.3,CX,新春スカッとジャパン内村もドラマに登場３時間半ＳＰ,Variety
2017/1/2,月(祝),19,15,ステップワゴン moduro X,2.9,1,4.8,2.8,2.9,4.3,3,2.6,1.9,1.8,2.5,3.2,4.6,4.4,CX,新春スカッとジャパン内村もドラマに登場３時間半ＳＰ,Variety
2017/1/2,月(祝),19,15,ステップワゴン moduro X,4,0.7,1.4,2.8,3.3,6.3,8.3,0.4,1.9,3.5,3.2,5.6,9.6,6.9,EX,夢対決２０１７とんねるずのスポーツ王は俺だ！！ＳＰ,Sports
2017/1/2,月(祝),18,15,N BOX,3.7,1.4,1,2.6,4,5.6,4.6,0.8,1,2.7,3.8,5.6,6.3,6.6,NTV,新春ぐるナイゴチ新メンバー超大物２名発表スペシャル,Variety
2017/1/2,月(祝),18,15,フリード,3.7,1,2.4,2.6,3.6,5.2,4.6,2.6,2.4,1.4,3.4,6.1,6.6,6.2,NTV,ＮＮＮニュース＆スポーツ,News
2017/1/2,月(祝),17,15,ヴェゼル ハイブリッド,2.2,0.7,1,0.8,2.5,3.7,2.3,1.1,0,1.2,2.6,3.7,3.6,4,TBS,Ｎスタ,Informative
2017/1/2,月(祝),17,15,フィット,1.9,0.7,1,0.6,2,3,2,0.8,0,1,2.1,3.1,3.6,3.5,TBS,Ｎスタ,Informative
2017/1/2,月(祝),17,15,フィット,2.8,0.3,0,1,1.6,6.1,7.6,0.4,1,0.6,2.5,3.6,8.3,5.2,CX,新春大売り出し！さんまのまんま,Variety
2017/1/2,月(祝),17,15,ヴェゼル ハイブリッド,1.2,0.7,1,1.4,1.4,1,0.7,0.4,0.5,1.2,1.2,2.2,2,2.4,TBS,新春１月２日夜１０時〜ザ・イロモネアやります！,Variety
2017/1/2,月(祝),16,15,ステップワゴン moduro X,1.1,0.3,1.4,0.8,0.9,2.1,0.7,0.4,0,0.4,1.1,1.9,2,2.1,TBS,ＴＢＳニュース,News
2017/1/2,月(祝),15,15,ヴェゼル ハイブリッド,1.4,0.7,1,0.2,1.4,1.6,2,0.4,0.5,1,1.7,2.2,3.6,2.3,TX,新春！お笑い名人寄席,Variety
2017/1/2,月(祝),15,15,フィット,2.6,1,0.5,0.8,1.9,4.5,9.3,0.4,0,0.8,1.9,4.3,5.9,4.9,EX,路線バスで寄り道の旅東京箱根間片道バス乗り継ぎＳＰ,Variety
2017/1/2,月(祝),14,15,ヴェゼル ハイブリッド,1.5,0.7,0.5,0.2,2.1,2.6,1,0,1,1,1.1,2.7,3.3,2.8,TBS,冬の新ドラマ祭！主要キャストが大集合！,Variety
2017/1/2,月(祝),11,15,ヴェゼル ハイブリッド,1.4,1,0,1,1.8,1.4,3.3,0.8,0,0.8,1.3,1.5,2.3,2.4,CX,ＦＮＮニュース,News
2017/1/2,月(祝),10,15,フリード,1.5,2,1.4,0.4,1.4,1.6,2.6,0.4,0.5,0.6,1.4,2.6,2.6,2.5,TX,【ローカル路線バス乗り継ぎの旅】一挙放送！！,Sports
2017/1/2,月(祝),10,15,N BOX,2.1,1,0,0.6,3.1,3.1,3,1.1,1.4,0.8,2.2,3.4,1.3,3.8,CX,有吉くんの正直さんぽ新春さんぽ初めｉｎ別府,Drama
2017/1/2,月(祝),9,15,ヴェゼル ハイブリッド,1.5,2,1.4,0.4,1.3,1.6,3,0.4,0,0.6,1.7,2.9,2.3,2.6,TX,【ローカル路線バス乗り継ぎの旅】一挙放送！！,Sports
2017/1/2,月(祝),9,15,N BOX,2,0.3,1,2,2.3,3.8,2.6,0.8,0.5,0.6,1.3,3.2,2.6,3.5,EX,しくじり駅伝２０１７,Drama
2017/1/2,月(祝),7,15,フリード,1.4,0,1.9,0.6,2.1,2.3,0.7,0.4,1,0.4,1.3,2.2,1.7,2.6,CX,有吉くんの正直さんぽもう一度歩きたいグルメタウン,Variety
2017/1/2,月(祝),6,15,フリード,0.8,0,0,0.4,0.3,1.7,2.3,0.4,0,1,0.4,1.4,1.3,1.4,EX,人生の楽園傑作集,Variety
2017/1/2,月(祝),6,15,ヴェゼル ハイブリッド,0.7,0,1.4,0,0.5,1.4,1,0.4,0,0.2,0.7,1.5,0.7,1.4,CX,有吉くんの正直さんぽもう一度歩きたいグルメタウン,Variety
2017/1/1,日(祝),26,15,フィット,0.9,0.3,2.4,1.2,1,1.4,0.3,1.1,0.5,0.4,1.2,0.5,0.7,1.7,TBS,朝まで櫻井・有吉ＴＨＥ夜会,Variety
2017/1/1,日(祝),26,15,N BOX,1.1,0.3,2.4,1,1.4,1.7,0.3,1.1,0.5,0.4,1.5,0.9,0.3,2,TBS,朝まで櫻井・有吉ＴＨＥ夜会,Variety
2017/1/1,日(祝),25,15,ヴェゼル ハイブリッド,1.2,0,1,1.4,1.1,2.3,1,0.7,0,1,1.4,1.7,0.7,2.4,NTV,第９５回全国高校サッカー選手権１回戦ハイライト,Sports
2017/1/1,日(祝),25,15,フィット,1.4,0.3,2.4,1.2,2,1.9,0.3,1.1,1,0.4,2.4,1.4,0.3,2.7,TBS,クレイジージャーニー元日スペシャル,Variety
2017/1/1,日(祝),25,15,N BOX,1.6,0.3,1.9,1.4,2.1,2.1,0.7,1.1,1,0.8,3,1.5,0.7,3,TBS,クレイジージャーニー元日スペシャル,Variety
2017/1/1,日(祝),24,15,ヴェゼル ハイブリッド,3.5,1.4,5.3,3.8,3.1,5.9,2.3,1.5,0.5,2.2,3.2,5.4,4.3,5.9,NTV,内村カメラ,Variety
2017/1/1,日(祝),23,15,フィット,1.5,0.3,1.4,0.6,1.8,2.1,1.3,0.7,0,0.8,1.8,2.7,2.3,2.6,CX,さまぁ〜ずコントＴＶ,Variety
2017/1/1,日(祝),23,15,フリード,3.8,1,3.4,3.4,4.9,4.7,2.7,1.1,3.4,2.9,5.8,4.3,2,6.5,TBS,笑いの王者が大集結！ドリーム東西ネタ合戦,Variety
2017/1/1,日(祝),23,15,フィット,3.9,1,3.4,3.4,4.9,4.7,2.7,1.1,3.4,2.9,5.7,4.3,3,6.6,TBS,笑いの王者が大集結！ドリーム東西ネタ合戦,Variety
2017/1/1,日(祝),23,15,ステップワゴン moduro X,1.8,0.3,0.5,1.4,1.5,2.3,5,0.4,0.5,1,1.3,2.4,5,3.1,EX,ムチャぶり！世界過っ酷,Variety
2017/1/1,日(祝),23,15,フィット,2,1.4,0.5,1,1.4,3.6,3,0.4,0,1.2,1.7,4.3,3.6,3.2,TX,ＴＨＥカラオケ★バトル統一王座決定戦２０１７,Music
2017/1/1,日(祝),23,15,フィット,3.6,0.7,0,3.4,3,5.2,7.6,1.5,1.4,2.2,2.3,4.8,10.2,5.5,EX,相棒ｓｅａｓｏｎ１５元日スペシャル,Drama
2017/1/1,日(祝),22,15,フリード,6.2,1,1.4,5.6,4.8,10.8,12.3,2.2,2.9,4.1,3.4,10,13.5,9.8,EX,相棒ｓｅａｓｏｎ１５元日スペシャル,Drama
2017/1/1,日(祝),22,15,ヴェゼル ハイブリッド,6.1,1,1.4,5.6,4.5,10.8,12.3,2.2,2.9,4.1,3.2,10,13.5,9.7,EX,相棒ｓｅａｓｏｎ１５元日スペシャル,Drama
2017/1/1,日(祝),22,15,ステップワゴン moduro X,5.7,4.7,12,4,7.3,6.8,5.3,4.9,5.8,2.9,5.1,6.5,4.6,8.2,NTV,嵐にしやがれ元日スペシャル！,Variety
2017/1/1,日(祝),22,15,フィット,5.7,4.7,12,4,7.2,6.8,5.3,4.9,5.8,2.9,5.1,6.6,4.6,8.2,NTV,嵐にしやがれ元日スペシャル！,Variety
2017/1/1,日(祝),22,15,フリード,3.1,0.3,1.9,2.4,2.4,4.3,5,1.5,0.5,2.2,3.4,4.3,6.3,5.1,CX,平成教育委員会ニッポンまるわかりスペシャル！！,Variety
2017/1/1,日(祝),22,15,ステップワゴン moduro X,3.1,0.3,1.9,2.4,2.4,4.3,5.3,1.5,0.5,2.2,3.4,4.3,6.3,5.2,CX,平成教育委員会ニッポンまるわかりスペシャル！！,Variety
2017/1/1,日(祝),22,15,フィット,6.2,1,1.4,5.4,4.8,10.8,13,2.2,3.4,3.9,3.6,9.9,13.5,9.8,EX,相棒ｓｅａｓｏｎ１５元日スペシャル,Drama
2017/1/1,日(祝),22,15,ステップワゴン moduro X,6.2,1,1.4,5.4,4.8,10.9,13,2.2,3.4,3.9,3.6,9.7,13.5,9.8,EX,相棒ｓｅａｓｏｎ１５元日スペシャル,Drama
2017/1/1,日(祝),21,15,フィット,4.4,3.7,1.4,5,5.3,4.9,3,3.4,2.9,3.1,6,4.1,3.6,6.4,TBS,笑いの王者が大集結！ドリーム東西ネタ合戦,Variety
2017/1/1,日(祝),21,15,ヴェゼル ハイブリッド,4.4,3.7,1.4,5,5.4,4.9,3,3.4,2.9,3.1,5.9,4.3,3.6,6.5,TBS,笑いの王者が大集結！ドリーム東西ネタ合戦,Variety
2017/1/1,日(祝),21,15,フィット,4.5,4.1,1.4,5.2,5.5,5,3,3.4,2.9,3.3,6,4.4,3.6,6.5,TBS,笑いの王者が大集結！ドリーム東西ネタ合戦,Variety
2017/1/1,日(祝),20,15,ステップワゴン moduro X,6.9,4.4,10.6,5,5.7,9.9,12,7.9,2.9,4.1,6.3,8,7.9,9.6,NTV,元日はＴＯＫＩＯ×嵐ウルトラマンＤＡＳＨ,Variety
2017/1/1,日(祝),20,15,フリード,6.9,4.4,10.6,5,5.8,9.9,12,8.2,2.9,4.1,6.5,8,7.9,9.7,NTV,元日はＴＯＫＩＯ×嵐ウルトラマンＤＡＳＨ,Variety
